response_text,count
"""네, 저희 차집사는 **95% 이상의 체결율**을 자랑하는 신뢰받는 업체입니다. 많은 딜러님들이 함께하고 계시니 안심하셔도 됩니다""",2
"""네, 저희 차집사 홈페이지는 있습니다. 주소는 www.chajibsa.com입니다. 자세한 내용은 홈페이지에서 확인해보실 수 있습니다.""",2
"""네, 저희 차집사는 보험사 연도대상자 출신으로 구성된 팀입니다. 신뢰할 수 있는 서비스를 제공하고 있습니다""",2
"""네, 연락 중단 요청 접수했습니다. 감사합니다""",2
"""네, 연락 주시면 언제든지 도와드리겠습니다! 😊 카톡으로도 내용을 보내드릴게요. 감사합니다""",2
"""네, 여보세요! 자동차보험 다이렉트 비교견적 안내드리려고 연락드렸습니다. 잠시 시간 괜찮으신가요""",2
"""네, 언제든지 편하실 때 연락주세요! 제 번호 저장해두시면 빠르게 도와드리겠습니다. 감사합니다""",2
"""네, 언제든지 편하실 때 연락 주시면 되세요! 제 번호 저장해 두시면 좋을 것 같습니다. 감사합니다""",2
"""네, 언제든지 편하실 때 문의주세요. 필요하실 때 저희가 도움드리겠습니다! 문자로 정보 보내드리겠습니다. 감사합니다""",2
"""네, 언제든지 연락주세요! 카톡으로 간단한 내용 보내드릴게요. 감사합니다""",2
"""네, 언제든지 연락 주시면 됩니다. 필요하실 때 편하게 말씀해 주세요! 카톡으로 내용도 다시 남겨드릴게요. 😊""",2
"""네, 언제든지 연락 주시면 됩니다! 카톡으로도 내용을 보내드릴게요. 감사합니다""",2
"""네, 언제든지 연락 주셔도 됩니다. 카톡으로 내용 보내드릴게요. 감사합니다""",2
"""네, 이해합니다. 카톡으로 간단한 내용 보내드릴게요. 필요하실 때 연락주세요! 감사합니다""",2
"""네, 어떤 점이 궁금하신가요? 자세히 안내해드리겠습니다.""",2
"""네, 어떤 부분이 궁금하신가요? 추가로 설명해드리겠습니다""",2
"""네, 어떤 부분이 궁금하신가요? 자세히 설명해드릴게요""",2
"""네, 어떤 부분이 궁금하신가요? 말씀해 주시면 자세히 안내해드리겠습니다""",2
"""네, 어떤 궁금증이 있으신가요? 말씀해 주시면 자세히 안내해 드리겠습니다""",2
"""네, 알겠습니다. 😊 간단히 홍보 정보 문자로 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 회의 끝나시면 다시 연락주시면 됩니다. 감사합니다!""",2
"""네, 알겠습니다. 혹시 필요하신 정보가 있으면 언제든지 연락주세요. 혜택 관련 문자 발송해드릴게요! 감사합니다.""",2
"""네, 알겠습니다. 혹시 필요하시면 언제든지 연락 주세요! 감사합니다""",2
"""네, 알겠습니다. 혹시 더 궁금한 점 있으시면 언제든지 연락주세요. 문자로 간단한 정보 보내드리겠습니다. 감사합니다""",2
"""네, 어떤 점이 궁금하신가요? 😊""",2
"""네, 이해합니다. 저희는 믿을 수 있는 다이렉트 자동차보험 비교견적 서비스입니다. 수수료 조건과 체결율이 높아 많은 딜러님들이 함께 하고 있습니다. 궁금한 점 있으시면 문자로 더 자세한 내용 드리겠습니다""",2
"""네, 이해합니다. 상의 후 연락 주시면 감사하겠습니다. 간단한 내용 문자로 보내드릴게요""",2
"""네, 이해합니다. 사고가 많으신 경우, 오프라인으로 가입 가능하니 걱정하지 않으셔도 됩니다. 추가 문의는 언제든지 연락 주세요! 감사합니다""",2
"""네, 이해합니다. 결정권자와 연락 가능하시면 제가 간단한 내용 문자로 보내드릴게요. 감사합니다""",2
"""네, 이해합니다. 간단히 홍보 문구 알려드릴게요. 문자로도 정보를 보내드릴게요. 감사합니다""",2
"""네, 이해합니다. 간단히 말씀드리면, 고객님들 자동차보험을 연결해주시면 광고비를 지급해드립니다. 더 자세한 내용은 문자로 보내드릴게요. 감사합니다""",2
"""네, 이해합니다. 간단히 말씀드리면, 고객님들 소개해주시면 광고비 지원해드립니다. 문자로 자세한 내용 보내드릴게요. 안전운전하세요""",2
"""네, 이해합니다. 간단한 홍보 문구 보내드릴게요. 문자로 확인해 주세요. 감사합니다!""",2
"""네, 이해합니다. 간단하게 안내 드릴게요. 고객님들 자동차보험을 소개해 주시면 최대 7% 수수료를 다음날 지급해드립니다. 자세한 내용은 문자로 보내드릴게요. 감사합니다""",2
"""네, 이해합니다! 카톡으로 자세한 내용 보내드릴게요. 언제든지 편하실 때 연락주세요! 감사합니다""",2
"""네, 연락처와 명함은 문자로 보내드릴게요. 잠시만 기다려 주세요""",2
"""네, 이메일로 자료 보내드릴 수 있습니다. 이메일 주소 알려주시면 바로 보내드릴게요""",2
"""네, 이메일로 자료 보내드릴 수 있습니다. 이메일 주소 알려주시면 바로 발송해드리겠습니다""",2
"""네, 이메일로 자료 보내드릴 수 있습니다. 고객님의 이메일 주소를 알려주시면 바로 발송해드리겠습니다""",2
"""네, 운전 중이시군요. 간단히 말씀드리면, 고객님이 차량을 판매하실 때 보험 가입을 저희에게 연결해주시면 광고비를 드립니다. 문자로 자세한 내용을 보내드릴게요! 안전 운전하세요""",2
"""네, 온라인은 다이렉트로 가입하시면 7% 수수료를 익일 오후에 지급해드리고, 오프라인은 사고가 많아 다이렉트 가입이 어려운 고객님도 가입 가능하시면 10% 수수료를 드립니다""",2
"""네, 온라인/오프라인 모두 가능합니다! 온라인으로는 **7% 수수료**를 제공하고, 오프라인으로는 **10% 지급**해드립니다. 추가 문의 있으시면 언제든지 말씀해 주세요""",2
"""네, 온라인 다이렉트 가입이 안되는 고객님은 오프라인으로도 가입이 가능합니다. 오프라인 가입 시 **수수료는 10%**로 지급해드리니 많은 활용 부탁드립니다""",2
"""네, 온라인 다이렉트 가입은 모두 가능하고, 사고가 많으신 고객님은 오프라인으로도 가입할 수 있습니다. 오프라인 가입 시에는 수수료가 10% 지급됩니다""",2
"""네, 오프라인으로도 가입 가능합니다. 사고건이 많으신 고객님들도 오프라인으로 가입하실 수 있으며, 최대 **10% 수수료를 지급**해드립니다. 추가 문의 있으시면 언제든지 말씀해 주세요""",2
"""네, 오프라인 가입도 가능합니다. 사고가 많으신 고객님들은 오프라인으로 가입하시면 더 좋은 조건으로 진행해드릴 수 있습니다. 추가적인 정보 필요하시면 언제든지 문의주세요""",2
"""네, 오프라인 가입도 가능합니다. 사고 건이 많으신 고객님께도 오프라인으로 진행해드릴 수 있습니다. 필요하시면 언제든지 문의주세요""",2
"""네, 이해합니다! 계약 기간이 끝난 후에도 저희 차집사와 함께 하실 수 있으니, 언제든지 연락 주시면 좋습니다. 문자로도 자세한 내용 안내드릴게요. 감사합니다""",2
"""네, 차집사는 많은 고객님과 딜러님들께 신뢰를 받고 있습니다. 삼성과 제휴되어 있고, 광고비 지급도 확실히 진행됩니다""",2
"""네, 차집사는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님들께 최적의 보험료를 제공해드리고 있습니다.""",2
"""네, 차집사는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 보험 가입을 도와드리고, 추천해주시면 광고비도 제공해드립니다""",2
"""네, 차집사는 다이렉트 자동차보험 비교견적 서비스입니다. 고객님께 더 저렴하고 유리한 보험 상품을 제공해드려요""",2
"""네, 차집사는 금융감독원에 등록된 정식 업체입니다. 안전하고 신뢰할 수 있는 서비스를 제공하고 있습니다""",2
"""네, 차집사는 금융감독원에 등록된 업체입니다. 안전하고 믿을 수 있는 서비스를 제공하고 있습니다""",2
"""네, 차집사는 금융감독원에 등록된 업체입니다. 안전하고 믿을 수 있는 서비스 제공하고 있습니다. 추가 궁금한 사항 있으신가요""",2
"""네, 차집사는 금융감독원에 등록된 업체입니다. 안전하게 보험 상품을 제공하고 있습니다. 더 궁금하신 점 있으신가요""",2
"""네, 차집사는 검증된 다이렉트 자동차보험 비교견적 회사입니다. 삼성과 제휴되어 있고, 많은 고객님들이 이용하고 있습니다""",2
"""네, 차집사 홈페이지는 있습니다. 검색창에 """"차집사""""를 입력하시면 쉽게 찾아보실 수 있습니다. 추가 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록된 업체입니다. 보험업계에서 신뢰를 받고 있는 회사이니 안심하고 문의 주셔도 됩니다""",2
"""네, 제가 명함과 함께 자세한 내용을 문자로 보내드릴게요. 확인 부탁드립니다""",2
"""네, 제가 간단히 말씀드릴게요. 고객님들을 자동차보험에 연결해주시면 최대 7%의 수수료를 다음날 지급해드립니다. 관심 있으신가요""",2
"""네, 제 번호는 010-xxxx-xxxx입니다. 저장해 두시면 언제든지 견적 문의 주시면 빠르게 도와드리겠습니다""",2
"""네, 제 번호는 010-xxxx-xxxx입니다. 저장해 두시고 언제든지 연락주시면 빠르게 도와드리겠습니다""",2
"""네, 제 번호는 **010-xxxx-xxxx** 입니다. 저장해 두셨다가 문의주시면 빠르게 도와드리겠습니다""",2
"""네, 정말입니다! 차량을 판매할 때 고객을 소개해주시면 광고비를 지급해드립니다. 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 정말입니다! 자동차보험을 연결해주시면 광고비를 제공해드립니다. 궁금한 점이 있으시면 말씀해 주세요""",2
"""네, 정말입니다! 자동차보험 고객을 소개해 주시면 광고비를 드리는 프로그램입니다. 관심 있으시면 자세히 설명해드릴게요""",2
"""네, 정말입니다! 고객님들 자동차보험을 소개해주시면 광고비를 드리고 있습니다. 더 궁금한 점 있으신가요""",2
"""네, 정말입니다! 고객님들 소개해주시면 광고비를 드리는 프로그램입니다. 관심 있으시면 더 자세히 안내해드릴게요""",2
"""네, 제가 팀장님 담당입니다. 연락처는 **010-xxxx-xxxx**입니다. 카톡으로 내용과 명함도 다시 보내드릴게요. 감사합니다""",2
처리 시간은 보통 1~2일 이내에 완료됩니다. 빠르게 진행해드리니 걱정하지 않으셔도 됩니다,2
"""네, 현재 가입하신 곳이 있으시군요. 저희 차집사도 비교견적을 통해 더 나은 조건을 제안드릴 수 있습니다. 관심 있으시면 간단한 문자로 자세한 내용 보내드릴게요. 😊""",2
"""네, 현금으로도 지급 가능합니다. 최대 7%의 수수료를 다음날 바로 지급해드립니다. 추가 문의 사항 있으시면 말씀해 주세요""",2
"""네, 현금으로 지급됩니다. 소개해주신 고객이 보험에 가입하면 최대 7%의 수수료를 다음 날 바로 지급해드립니다""",2
"""네, 현금으로 지급됩니다. 소개해주신 고객이 보험 가입을 완료하면 다음날 바로 지급해드립니다.""",2
"""네, 카카오톡으로도 연락 가능합니다. 카카오톡 id 알려주시면 추가 안내 드리겠습니다""",2
"""네, 카카오톡으로도 안내해드릴 수 있습니다. 연락처 남겨주시면 문자로 자세한 내용 보내드릴게요""",2
"""네, 카카오톡으로도 안내해드릴 수 있습니다. 빠르게 내용을 남겨드릴게요! 😊""",2
"""네, 카카오톡으로도 상담 가능합니다. 연락처를 남겨주시면 안내해드리겠습니다!""",2
"""네, 카카오톡으로도 가능합니다! 문자로 더 자세한 내용을 보내드릴까요""",2
"""네, 차집사는 신뢰할 수 있는 다이렉트 자동차보험 비교 견적 전문 회사입니다. 많은 고객님들께서 이용하고 계십니다""",2
"""네, 카카오톡 가능합니다! 내용을 다시 남겨드릴게요. 추가 질문 있으시면 언제든지 말씀해 주세요. 😊""",2
"""네, 최근 고객님들께서 저희 서비스를 통해 보험료를 절약하고 광고비도 받아보셨다는 긍정적인 후기가 많습니다. 자세한 내용은 문자로 보내드릴까요""",2
"""네, 체결율이 95% 이상이라 많은 분들이 저희 서비스를 이용하고 있습니다. 고객님도 함께 하시면 혜택이 많습니다!""",2
"""네, 체결율이 95% 이상이라 많은 딜러 분들이 함께하고 계십니다. 고객님도 함께하시면 좋은 혜택을 누릴 수 있습니다""",2
"""네, 체결율이 95% 이상으로 많은 분들이 함께하고 있습니다. 고객님도 함께 하시면 좋은 혜택 드릴 수 있어요""",2
"""네, 체결율이 95% 이상으로 많은 분들이 만족하고 계십니다. 실제로 다수의 고객님들이 수수료와 서비스에 대해 긍정적인 후기를 주셨어요. 필요하시면 더 자세한 내용 문자로 보내드릴까요""",2
"""네, 체결율이 **95% 이상**이라 많은 딜러분들이 함께 하고 계십니다. 좋은 조건으로 함께 하시면 이익이 크실 거예요""",2
"""네, 차집사의 홈페이지 주소는 **www.chajibsa.com**입니다. 언제든지 방문해 주세요""",2
"""네, 차집사는 정식 등록업체이며, 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가 궁금하신 사항 있으시면 말씀해 주세요""",2
"""네, 차집사는 자동차보험을 비교 견적해드리는 서비스입니다. 고객님께서 자동차보험을 소개해 주시면 광고비를 지급하는 혜택이 있습니다. 관심 있으시면 더 자세히 안내해드릴게요""",2
"""네, 차집사는 인증된 다이렉트 보험 비교견적 회사입니다. 삼성과 제휴하여 신뢰할 수 있는 서비스를 제공하고 있습니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2
"""네, 카카오톡 가능합니다! 카톡으로 자세한 내용 다시 보내드릴게요. 😊""",2
"""네, 저희 홈페이지 주소는 www.chajipsa.com 입니다. 방문하시면 더 많은 정보 확인하실 수 있습니다""",2
"""네, 저희 홈페이지 주소는 www.chajipsa.com 입니다. 궁금하신 점 있으면 언제든지 문의해주세요""",2
"""네, 저희 홈페이지 주소는 **차집사.com**입니다. 방문하셔서 자세한 정보를 확인해보세요""",2
"""네, 저희 홈페이지 주소는 **차집사.com**입니다. 방문하셔서 더 많은 정보 확인해 주세요""",2
"""네, 저희 홈페이지 주소는 **www.chajipsa.com**입니다. 궁금하신 점 언제든지 문의주세요""",2
"""네, 저희 홈페이지 주소는 **www.chajipsa.com** 입니다. 확인해 보시고 궁금한 점 있으면 언제든지 연락 주세요""",2
"""네, 저희 홈페이지 주소는 **www.chajibsa.com**입니다. 궁금한 점 있으시면 언제든지 문의 주세요""",2
"""네, 저희 차집사의 홈페이지는 있습니다. 검색창에 """"차집사""""를 입력하시면 쉽게 찾으실 수 있습니다. 감사합니다""",2
"""네, 저희 차집사의 홈페이지는 있습니다. 검색창에 """"차집사""""를 입력하시면 쉽게 찾아보실 수 있습니다. 추가로 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 저희 차집사에서는 다양한 자동차보험 상품을 비교해드리며, 고객님께 맞는 최적의 보장을 받을 수 있도록 도와드립니다. 궁금한 점 있으시면 언제든지 말씀해 주세요""",2
"""네, 정말 좋은 조건입니다! 체결율이 95% 이상이라 많은 분들이 함께하고 계세요. 고객님도 꼭 함께 하시면 좋을 것 같습니다""",2
"""네, 저희 차집사는 허가받은 정식 업체입니다. 믿고 이용하셔도 됩니다""",2
"""네, 저희 차집사는 허가받은 업체입니다. 정식으로 다이렉트 자동차보험을 제공하고 있습니다.""",2
"""네, 저희 차집사는 허가받은 업체입니다. 믿고 이용하셔도 됩니다. 😊""",2
"""네, 저희 차집사는 정식으로 허가받은 업체입니다. 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가로 궁금하신 점 있으신가요""",2
"""네, 저희 차집사는 정식으로 허가받은 업체입니다. 가입 절차와 수수료 조건에 대해 더 궁금하신 점이 있으시면 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록업체입니다. 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 더 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록업체입니다. 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 궁금한 점이 있으시면 언제든지 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록업체입니다. 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스 제공하고 있습니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록된 업체입니다. 안전하게 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 저희 차집사는 정식 등록된 업체입니다. 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스를 제공합니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2
"""네, 저희 차집사는 허가받은 정식 업체입니다. 믿고 이용하실 수 있습니다""",2
"""네, 정말 좋은 조건입니다! 체결율이 95% 이상으로 많은 분들이 함께하고 계세요. 고객님께서도 한번 고려해보시면 좋을 것 같습니다""",2
"""네, 정말 좋은 조건입니다! 체결율도 95% 이상이라 많은 분들이 함께하고 계세요. 추가로 궁금하신 사항이 있으신가요""",2
"""네, 정말 좋은 조건입니다! 체결율도 95% 이상이라 많은 딜러님들이 함께하고 계세요. 자세한 혜택과 절차 안내해드릴까요""",2
"""네, 정말 좋은 조건입니다! 체결율도 95% 이상으로 많은 분들이 만족하고 계세요. 더 자세한 내용 안내해드릴까요?""",2
"""네, 정말 좋은 조건입니다! 체결율도 **95% 이상**이라 많은 분들이 함께하고 있습니다. 자세한 혜택과 절차 안내해드릴까요""",2
"""네, 정말 좋은 조건입니다! 체결율도 **95% 이상**이라 많은 딜러님들이 함께하고 계세요. 추가 혜택과 절차에 대해 자세히 설명해드릴까요""",2
"""네, 정말 좋은 조건입니다! 많은 딜러님들이 함께 하고 계시고, 체결율도 95% 이상이라 믿고 진행하실 수 있습니다. 관심 있으시면 자세한 정보를 드리겠습니다""",2
"""네, 저희는 허가받은 정식 업체입니다. 믿고 이용하실 수 있습니다. 추가 궁금한 점 있으시면 말씀해 주세요""",2
"""네, 저희는 허가받은 업체입니다. 자동차보험 다이렉트 비교견적 전문 회사로, 고객님께서 소개해주시는 경우 수수료를 지급해드리고 있습니다""",2
"""네, 저희는 허가받은 업체로 보험사와 제휴를 통해 안전하게 운영되고 있습니다""",2
"""네, 저희 홈페이지는 **차집사** 검색하시면 쉽게 찾으실 수 있습니다. 자세한 정보 확인해보세요""",2
"""네, 저희는 정식으로 운영되는 다이렉트 자동차보험 비교견적 회사 **차집사**입니다. 고객님께 더 나은 혜택을 드리기 위해 연락드렸습니다""",2
"""네, 저희는 정식으로 등록된 다이렉트 자동차보험 비교견적 회사입니다. 많은 딜러님들과 협력하고 있으며, 신뢰할 수 있는 서비스 제공하고 있습니다""",2
"""네, 저희는 업계에서 평판이 좋고 체결율도 95% 이상입니다. 많은 분들이 신뢰하고 이용하고 계십니다""",2
"""네, 저희는 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스입니다. 많은 고객님들이 만족하고 계십니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요!""",2
"""네, 저희는 성사 시 최대 7%의 수수료만 지급하고 있습니다. 다른 추가 수수료는 없습니다""",2
"""네, 저희는 삼성과 제휴된 신뢰할 수 있는 회사입니다. 성사 시 최대 7%를 익일 지급해드립니다. 언제든지 문의 주시면 자세히 안내해드리겠습니다""",2
"""네, 저희는 삼성과 제휴된 신뢰할 수 있는 다이렉트 보험 비교견적 업체입니다. 많은 딜러님들이 이용하고 계세요""",2
"""네, 저희는 삼성과 제휴된 믿을 수 있는 회사입니다. 수수료 지급도 빠르고 간편하게 이루어집니다. 궁금하신 점 있으면 언제든지 질문해 주세요""",2
"""네, 저희는 삼성과 제휴된 믿을 수 있는 업체입니다. 고객님들에게 최상의 서비스를 제공하고 있습니다. 궁금하신 점이 있으시면 언제든지 말씀해 주세요""",2
"""네, 저희는 다이렉트 자동차보험 비교를 전문으로 하는 회사로, 많은 고객님들이 이용하고 있습니다. 믿으실 수 있도록 최선을 다하겠습니다""",2
"""네, 저희 홈페이지는 차집사.com입니다. 자세한 정보 확인하실 수 있습니다""",2
"""네, 저희는 체결율이 **95% 이상**으로 많은 딜러님들이 함께하고 계십니다. 믿고 연락주시면 좋겠습니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락 주세요. 감사합니다! 😊""",2
"""네, 알겠습니다! 카톡으로 내용을 남겨드릴게요. 감사합니다""",2
"""네, 알겠습니다! 카톡으로 내용 다시 남겨드릴게요. 감사합니다""",2
"""네, 알겠습니다! 차집사와 함께하시면 **광고비 지급** 혜택이 있으니 참고해 주세요. 문자로 간단한 정보 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 짧게나마 정보 드려서 감사드립니다. 명함 문자로 보내드릴게요. 도움이 필요하시면 언제든지 연락주세요""",2
"""네, 알겠습니다! 제가 오늘 문자로 간단한 정보 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 제 번호 저장해 두셨다가 견적 문의 있으실 때 연락 주시면 빠르게 도와드리겠습니다. 감사합니다""",2
"""네, 알겠습니다! 언제든지 편하실 때 연락 주세요. 감사합니다! 📞""",2
"""네, 알겠습니다! 언제든지 연락 주시면 빠르게 진행해드리겠습니다. 카톡으로 내용 다시 안내드릴게요. 감사합니다! 😊""",2
"""네, 알겠습니다! 언제든지 연락 주시면 빠르게 도와드리겠습니다. 카톡으로도 내용을 남겨드릴게요. 감사합니다""",2
"""네, 알겠습니다. 혹시 나중에라도 필요하시면 언제든지 연락 주세요. 간단한 정보 문자 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 비교 후 궁금한 점이나 도움이 필요하시면 언제든지 연락주세요. 문자로 간단한 정보도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 바쁘신 중에 연락드려서 죄송합니다. 제가 카톡으로 간단한 내용 남겨드릴게요. 필요하실 때 언제든지 연락 주세요""",2
"""네, 알겠습니다! 바쁘신 중에 연락드려 죄송합니다. 필요하시면 언제든지 연락주세요. 문자로 간단한 정보 보내드릴게요! 감사합니다""",2
"""네, 알겠습니다! 바쁘신 가운데 연락 주셔서 감사합니다. 저희 차집사에 대한 정보 문자로 보내드릴게요. 나중에 확인해보세요! 😊""",2
"""네, 알겠습니다! 문자로 간단한 정보 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 명함과 정보를 문자로 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 내용을 카톡으로 남겨드릴게요. 감사합니다""",2
"""네, 알겠습니다! 나중에 편하실 때 연락주시면 상세히 안내해드리겠습니다. 문자로 정보도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 나중에 편하실 때 연락주세요. 카톡으로 내용도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 나중에 연락 주시면 빠르게 도와드리겠습니다. 카톡으로도 내용 다시 남겨드릴게요. 감사합니다""",2
"""네, 알겠습니다! 생각해보시고 궁금한 점이 생기시면 언제든지 연락주세요. 문자로 자세한 내용도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 홍보 문구 안내해드릴게요. """"차집사와 함께하면 자동차보험 비교가 쉽고 빠릅니다!"""" 이후 문자로 더 자세한 정보 보내드리겠습니다. 감사합니다""",2
"""네, 알겠습니다. 간단하게 홍보 문구 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 홍보 문구 보내드릴게요. 감사합니다!""",2
"""네, 알겠습니다. 간단하게 카톡으로 내용 남겨드릴게요. 필요하실 때 연락주세요! 감사합니다.""",2
"""네, 알겠습니다. 간단하게 문자로 정보 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 말씀드릴게요. 자동차보험을 가입할 고객님을 소개해 주시면, 최대 7%의 수수료를 다음 날 바로 지급해드립니다""",2
"""네, 알겠습니다. 간단하게 말씀드리면, 저희는 자동차보험 비교견적을 통해 수익을 드리고 있습니다. 추가 정보 문자로 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 말씀드리면, 저희는 수수료 7%로 진행하고 있고, 체결율도 95% 이상입니다. 필요하시면 언제든지 연락주세요! 문자로 정보 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 말씀드리면, 자동차 보험 고객 소개 시 광고비를 드리는 내용입니다. 자세한 내용은 문자로 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다. 간단하게 말씀드리면, 고객님들 자동차보험을 소개해주시면 최대 7% 수수료를 지급해드려요. 카톡으로 자세한 내용 보내드릴게요. 감사합니다! 💌""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락 주세요. 감사합니다""",2
"""네, 알겠습니다! 회의 후에 편하실 때 연락 주시면 됩니다. 카톡으로 내용 간단히 남겨드릴게요! 감사합니다""",2
"""네, 알겠습니다! 필요할 때 언제든지 연락 주시면 좋겠습니다. 간단한 홍보 문구와 함께 문자 발송해드릴게요. 감사합니다""",2
"""네, 알겠습니다! 필요한 정보나 궁금한 점 있으시면 언제든지 연락주시면 됩니다. 감사합니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 📱 카톡으로 내용도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 카톡으로 자세한 내용도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 카톡으로 내용 보내드릴게요. 감사합니다! 😊""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 문자로 정보도 보내드릴게요. 감사합니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 문자로 간단한 내용도 보내드릴게요. 감사합니다! 😊""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락주세요. 감사합니다""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락 주세요. 카톡으로도 내용을 보내드릴게요. 감사합니다! 😊""",2
"""네, 알겠습니다! 필요하실 때 언제든지 연락 주세요. 문자로 내용도 보내드릴게요. 감사합니다!""",2
"""네, 알겠습니다. 간단하게 광고 내용 보내드릴게요. 감사합니다""",2
"""네, 안전 운전하세요! 문자로 간단한 정보 보내드릴게요. 감사합니다!""",2
"""네, 안전 운전하세요! 나중에 편하실 때 연락 주시면 자세한 안내 드리겠습니다. 감사합니다""",2
"""네, 안전 운전 하세요! 필요하시면 문자로 자세한 내용 보내드릴게요. 감사합니다""",2
"""네, 안전 운전 하세요! 제가 문자로 간단한 정보 보내드릴게요. 감사합니다""",2
"""네, 안녕하세요! 차집사는 다이렉트 자동차보험 비교견적을 제공하는 회사입니다. 고객님께서 자동차보험을 추천해 주시면 광고비를 드리는 프로그램이 있습니다. 궁금하신 점 있으신가요""",2
"""네, 안녕하세요! 차집사 상담원입니다. 지금 잠시 시간 괜찮으신가요""",2
"""네, 안녕하세요! 차집사 상담원입니다. 잠시 시간 괜찮으신가요""",2
"""네, 안녕하세요! 자동차보험 다이렉트 비교견적을 제공하는 차집사입니다. 고객님들이 자동차보험을 연결해주시면 **최대 7% 수수료**를 다음날 바로 지급해드립니다. 앞으로 제가 팀장님 담당이니 언제든지 연락주세요! 카톡으로 자세한 내용도 다시 보내드릴게요. 😊""",2
"""네, 실제로 저희를 통해 자동차보험을 연결해주신 딜러님들께서는 평균적으로 **하루에 10만원 이상의 수수료**를 지급받고 있습니다. 가입이 완료되면 익일 오후에 바로 지급됩니다. 더 궁금하신 점 있으신가요""",2
"""네, 실제로 저희 서비스를 이용하신 딜러님들께서 고객 소개로 **광고비를 빠르게 지급받으셨습니다.** 많은 딜러님들이 만족하신 사례가 많으니, 믿고 참여하셔도 좋습니다""",2
"""네, 알겠습니다! 나중에 다시 연락드리겠습니다. 카톡으로 내용 남겨드릴게요. 감사합니다""",2
"""네, 실제로 여러 딜러님들이 저희 서비스를 통해 추가 수익을 얻으셨습니다. 한 딜러님은 고객 추천으로 월 100만 원 이상의 광고비를 받으셨고, 만족도가 높아 지속적으로 소개를 해주고 계십니다. 더 궁금하신 점 있으시면 언제든지 말씀해 주세요""",2
"""네, 실제로 여러 딜러님들이 자동차보험을 소개해 주셔서 익일에 7% 수수료를 지급받으셨습니다. 성사 후 바로 지급되니, 신뢰하셔도 좋습니다""",2
"""네, 실제로 여러 딜러님들이 소개해주신 고객을 통해 수수료를 받으셨습니다. 보험료의 7%를 익일 오후에 바로 지급해드리고 있습니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요!""",2
