"utterance_hash","locale","alias_of","approval_type","approved_by","audio_s3_uri","cached_text","chatbot_response","contact_id","created_at","inbox_id","key_type","legacy_hash","migrated_at","migrated_from","normalized_at","normalized_utterance","notes","num_hits","original_utterance","response_hash","status","tts_text","updated_at"
"a93e6b5080ac447baf89216c08ed4f3daf289afe8f46900f7a2d9ffd0660814a","ko-KR","7531cc87e31f6375","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/a93e6b5080ac447baf89216c08ed4f3daf289afe8f46900f7a2d9ffd0660814a.wav","""고객님, 저희는 다이렉트 보험 비교로 비용 절감과 더 나은 혜택을 제공하고 있습니다. 많은 딜러님들이 소개해 주셔서 체결율이 95% 이상이라 가능한 조건입니다. 도움이 필요하시면 언제든지 말씀해 주세요!""","""고객님, 저희는 다이렉트 보험 비교로 비용 절감과 더 나은 혜택을 제공하고 있습니다. 많은 딜러님들이 소개해 주셔서 체결율이 95% 이상이라 가능한 조건입니다. 도움이 필요하시면 언제든지 말씀해 주세요""","","1758857137","","response","","","","","","","","","","approved","","1759131895"
"dbcc671ffe40c0a6","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/93fdff57b7e45fe5.wav","""안녕하세요, 차집사 상담원입니다. 고객님이 자동차 보험을 소개해 주시면 최대 7% 광고비를 지급해드려요. 관심 있으시면 자세히 안내해드리겠습니다!""","""안녕하세요, 차집사 상담원입니다. 고객님이 자동차 보험을 소개해 주시면 최대 7% 광고비를 지급해드려요. 관심 있으시면 자세히 안내해드리겠습니다""","test-690","1758869087","1572a3dd74a04dd8932b344231eed657","","","","","","","batch approval - user hash cache","0","죄송하지만 빨리 말씀해 주세요.","93fdff57b7e45fe5","approved","","1759198556"
"3666d087aabee849","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/e3b36f214014819f.wav","좋으신가요? 😊 \n그럼 구체적인 혜택과 절차 안내해드릴게요. 고객님이 보험을 소개해주시면 **7% 수수료**를 다음날 바로 지급해드립니다. 더 궁금하신 점 있으신가요?","좋으신가요? 😊 그럼 구체적인 혜택과 절차 안내해드릴게요. 고객님이 보험을 소개해주시면 **7% 수수료**를 다음날 바로 지급해드립니다. 더 궁금하신 점 있으신가요","test-765","1758860121","26064f9557db4d69b7fd38316a5841bb","","","","","","","batch approval - user hash cache","0","지금은 괜찮은 것 같은데요.","e3b36f214014819f","approved","","1759194547"
"1fde7f6658d0a3f59c0c7760ebb6113eaefab8ba8b4d9202014d0cfc4fba9612","ko-KR","2830b3c07e2ef177","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/1fde7f6658d0a3f59c0c7760ebb6113eaefab8ba8b4d9202014d0cfc4fba9612.wav","""네, 맞습니다. 다이렉트는 간단한 절차로 진행되며, 고객님께서 필요한 정보만 제공하시면 됩니다. 문자로 자세한 내용 보내드릴게요!""","""네, 맞습니다. 다이렉트는 간단한 절차로 진행되며, 고객님께서 필요한 정보만 제공하시면 됩니다. 문자로 자세한 내용 보내드릴게요""","","1758868540","","response","","","","","","","","","","approved","","1759131913"
"379a1e5c547c55ebf3334480d88c5c643fdc9a446cc2f2039c25788383e555d8","ko-KR","fc7dc36623b6eafc","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/379a1e5c547c55ebf3334480d88c5c643fdc9a446cc2f2039c25788383e555d8.wav","""네, 물론입니다! 명함과 자세한 내용 문자로 보내드릴게요. 😊""","""네, 물론입니다! 명함과 자세한 내용 문자로 보내드릴게요. 😊""","","1758871171","","response","","","","","","","","","","approved","","1759131920"
"8ebf9217c0313ae3b9640777ec4eec961aaf1372f43fca6d3ff27d602eb20638","ko-KR","12f52d91931dd2db","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/8ebf9217c0313ae3b9640777ec4eec961aaf1372f43fca6d3ff27d602eb20638.wav","""네, 알겠습니다. 바쁘신 중에 감사합니다. 간단한 정보 문자로 보내드릴게요. 필요하시면 언제든지 연락주세요!""","""네, 알겠습니다. 바쁘신 중에 감사합니다. 간단한 정보 문자로 보내드릴게요. 필요하시면 언제든지 연락주세요""","","1758860527","","response","","","","","","","","","","approved","","1759131932"
"dc60d586166deeca19c7aee7e0e279d0f0c9bbfe5368ffb00bffb18b3d5ded2c","ko-KR","f93f7443fde200f4","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/dc60d586166deeca19c7aee7e0e279d0f0c9bbfe5368ffb00bffb18b3d5ded2c.wav","""네, 알겠습니다! 궁금한 점 있으시면 언제든지 연락주세요. 명함 문자로 보내드릴게요. 감사합니다!""","""네, 알겠습니다! 궁금한 점 있으시면 언제든지 연락주세요. 명함 문자로 보내드릴게요. 감사합니다""","","1758869903","","response","","","","","","","","","","approved","","1759131941"
"4cc8d3dd5c53693a260461d2f322b946fbadcd0168945b5f9bdb0615ef036557","ko-KR","f510ddd2bd88e530","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/4cc8d3dd5c53693a260461d2f322b946fbadcd0168945b5f9bdb0615ef036557.wav","""네, 알겠습니다. 명함 문자로 보내드릴게요. 감사합니다!""","""네, 알겠습니다. 명함 문자로 보내드릴게요. 감사합니다""","","1758864985","","response","","","","","","","","","","approved","","1759131948"
"6a64de1fcfa9e667","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/c7cad65d562ff4ed.wav","저희는 보험사 연도대상자 출신으로 팀을 재구성하여 수수료를 높게 책정했습니다. 체결율이 95% 이상이라 많은 딜러분들이 만족하고 계십니다. 더 많은 정보 필요하시면 언제든지 연락 주세요!","저희는 보험사 연도대상자 출신으로 팀을 재구성하여 수수료를 높게 책정했습니다. 체결율이 95% 이상이라 많은 딜러분들이 만족하고 계십니다. 더 많은 정보 필요하시면 언제든지 연락 주세요","test-816","1758867490","3dced58281aa4a62a9ffce80c53d0000","","","","","","","batch approval - user hash cache","0","죄송하지만 왜 이런 조건으로 하는 거예요?","c7cad65d562ff4ed","approved","","1759194547"
"1f355d9867e7a2f9b1121105820293b544a73ad2d0bf5f8eda85a9e0b2d5ec02","ko-KR","73e1861af77dd28a","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/1f355d9867e7a2f9b1121105820293b544a73ad2d0bf5f8eda85a9e0b2d5ec02.wav","""네, 알겠습니다. 언제든지 궁금한 점 있으시면 연락 주세요. 문자로 간단한 정보 보내드리겠습니다. 감사합니다!""","""네, 알겠습니다. 언제든지 궁금한 점 있으시면 연락 주세요. 문자로 간단한 정보 보내드리겠습니다. 감사합니다""","","1758857025","","response","","","","","","","","","","approved","","1759131959"
"376ddcd9eb745af053ab692ee2d276e446e72ce86220a87816066850b54a23d3","ko-KR","f682d2c49a943310","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/376ddcd9eb745af053ab692ee2d276e446e72ce86220a87816066850b54a23d3.wav","""네, 알겠습니다. 간단한 내용 문자로 보내드릴게요. 감사합니다!""","""네, 알겠습니다. 간단한 내용 문자로 보내드릴게요. 감사합니다""","","1758856550","","response","","","","","","","","","","approved","","1759131966"
"ecce044aa42d83f9a994a08e55ae738b5a9f583840cad2798f59ed4c2623a89c","ko-KR","e1b994fa9938b7f8","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/ecce044aa42d83f9a994a08e55ae738b5a9f583840cad2798f59ed4c2623a89c.wav","""수수료는 익일 오후에 바로 지급되며, 지급 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요!""","""수수료는 익일 오후에 바로 지급되며, 지급 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""","","1758862770","","response","","","","","","","","","","approved","","1759131978"
"5a1ac7825690bceb","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/e9fc0426556726c9.wav","""네, 저희 차집사는 허가받은 정식 업체입니다. 믿고 이용하셔도 됩니다!""","""네, 저희 차집사는 허가받은 정식 업체입니다. 믿고 이용하셔도 됩니다""","test-862","1758862457","eef57c85812d4eaf9bf9c5901abe9170","","","","","","","batch approval - user hash cache","0","지금은 허가받은 업체예요?","e9fc0426556726c9","approved","","1759194548"
"1405b52fa49838e6","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/2516fc453df3336b.wav","""네, 맞습니다! 소개해주신 고객의 보험료에서 7%를 수수료로 지급해드립니다.""","""네, 맞습니다! 소개해주신 고객의 보험료에서 7%를 수수료로 지급해드립니다""","test-878","1758866281","095c7b19dfb2430e96de802f66ab23b9","","","","","","","batch approval - user hash cache","0","음 수수료가 정말 7%예요?","2516fc453df3336b","approved","","1759194548"
"edac9792254c61a3","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/22a9a298d0b2594f.wav","죄송합니다. 그렇게 느끼셨다면 사과드립니다. 간단한 소개와 이점만 설명 드렸어요. 더 궁금한 점 있으시면 언제든지 말씀해 주세요!","죄송합니다. 그렇게 느끼셨다면 사과드립니다. 간단한 소개와 이점만 설명 드렸어요. 더 궁금한 점 있으시면 언제든지 말씀해 주세요","test-057","1758870553","6889c8c53cd6458aa92792e3d8cb312a","","","","","","","batch approval - user hash cache","0","실례지만 아닙니다","22a9a298d0b2594f","approved","","1759194548"
"86cfc5986113c76d5f84eb76a81031c23ffb3149c7b601fcc810df70bb76dcb6","ko-KR","d933a2e1d59c7d5d","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/86cfc5986113c76d5f84eb76a81031c23ffb3149c7b601fcc810df70bb76dcb6.wav","""네, 알겠습니다! 언제든지 연락 주시면 빠르게 도와드리겠습니다. 카톡으로도 내용을 남겨드릴게요. 감사합니다!""","""네, 알겠습니다! 언제든지 연락 주시면 빠르게 도와드리겠습니다. 카톡으로도 내용을 남겨드릴게요. 감사합니다""","","1758857084","","response","","","","","","","","","","approved","","1759131989"
"2deb46eaa014b661978a7d7a46a5aea765229f261a70cdacc16954af6e7135f9","ko-KR","7a03206fd1f508a0","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/2deb46eaa014b661978a7d7a46a5aea765229f261a70cdacc16954af6e7135f9.wav","""아, 죄송합니다! 잘못 연결된 것 같아요. 감사합니다!""","""아, 죄송합니다! 잘못 연결된 것 같아요. 감사합니다""","","1758859336","","response","","","","","","","","","","approved","","1759131995"
"0a76919a100bf694","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/2ba9b92858acd420.wav","저희는 공개된 사업자 정보로 연락드렸습니다. 제 번호 저장하시면 견적 문의 시 빠르게 도움드릴 수 있습니다.","저희는 공개된 사업자 정보로 연락드렸습니다. 제 번호 저장하시면 견적 문의 시 빠르게 도움드릴 수 있습니다","test-1497","1758859996","3d56d34377874078a744324a1861b2d8","","","","","","","batch approval - user hash cache","0","죄송하지만 번호 어디서 구했어요?","2ba9b92858acd420","approved","","1759194548"
"798ed5fe2d7dc1b8","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/cb343980e4b6e8ce.wav","""가입 가능 여부는 고객님의 사고 이력에 따라 다릅니다. 사고가 많으신 경우, 오프라인으로 가입이 가능하니 걱정하지 않으셔도 됩니다. 궁금한 점이 더 있으신가요?""","""가입 가능 여부는 고객님의 사고 이력에 따라 다릅니다. 사고가 많으신 경우, 오프라인으로 가입이 가능하니 걱정하지 않으셔도 됩니다. 궁금한 점이 더 있으신가요""","test-223","1758858471","6aee488b286c414fb779d25a35da3daa","","","","","","","batch approval - user hash cache","0","실례지만 가입 가능 여부가 궁금합니다","cb343980e4b6e8ce","approved","","1759194548"
"be5bd30515023d2e","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/c61cc49b2a607cb6.wav","""네, 알겠습니다. 그럼 나중에 다시 연락드릴게요. 감사합니다!""","""네, 알겠습니다. 그럼 나중에 다시 연락드릴게요. 감사합니다""","test-041","1758868716","d72266247f50445bbcd2a5769d62d674","","","","","","","batch approval - user hash cache","0","아 상담중입니다","c61cc49b2a607cb6","approved","","1759198563"
"c5ef90a547156fb9","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/c18f6ed8f1bb8dbc.wav","""네, 사고 이력이 있어도 괜찮습니다. 많은 고객님들이 사고 이력이 있으시지만 충분히 진행 가능합니다. 궁금하신 점 있으시면 언제든지 문의해 주세요!""","""네, 사고 이력이 있어도 괜찮습니다. 많은 고객님들이 사고 이력이 있으시지만 충분히 진행 가능합니다. 궁금하신 점 있으시면 언제든지 문의해 주세요""","test-220","1758860084","8dcaeacd93464ad384d89f84eb674356","","","","","","","batch approval - user hash cache","0","죄송하지만 사고 이력이 있어도 괜찮나요","c18f6ed8f1bb8dbc","approved","","1759194549"
"5674696f1813bd447cfa2d3b35f15c5fd7252d9620efd366cd292dd50e6d3dfa","ko-KR","13878f369d40d836","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/5674696f1813bd447cfa2d3b35f15c5fd7252d9620efd366cd292dd50e6d3dfa.wav","""7%는 고객이 보험가입을 진행할 때, 딜러님이 소개해 주신 경우에 보험료의 7%를 소개료로 지급해드립니다.""","""7%는 고객이 보험가입을 진행할 때, 딜러님이 소개해 주신 경우에 보험료의 7%를 소개료로 지급해드립니다""","","1758870999","","response","","","","","","","","","","approved","","1759132006"
"ea5e02849700ee7e2dc9eb289b909713d8adc2ccab273525e00393ad37aed2ae","ko-KR","accedd7073cd0471","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/ea5e02849700ee7e2dc9eb289b909713d8adc2ccab273525e00393ad37aed2ae.wav","""아, 알겠습니다! 간단히 말씀드리면, 자동차보험 고객 소개 시 광고비를 드리는 제안입니다. 문자로 자세한 내용 보내드릴게요. 감사합니다!""","""아, 알겠습니다! 간단히 말씀드리면, 자동차보험 고객 소개 시 광고비를 드리는 제안입니다. 문자로 자세한 내용 보내드릴게요. 감사합니다""","","1758869468","","response","","","","","","","","","","approved","","1759132020"
"14dde6f916d54b53","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/908b00a3e4dffec1.wav","""죄송하지만, 그 부분에 대한 정보는 제공해드릴 수 없습니다. 대신 자동차보험 관련 문의나 견적이 필요하시면 언제든지 연락 주시면 도와드리겠습니다!""","""죄송하지만, 그 부분에 대한 정보는 제공해드릴 수 없습니다. 대신 자동차보험 관련 문의나 견적이 필요하시면 언제든지 연락 주시면 도와드리겠습니다""","test-420","1758858030","441680f99bf94d339205b5cc5cf85a5d","","","","","","","batch approval - user hash cache","0","어 허가증이나 등록 정보 볼 수 있나요","908b00a3e4dffec1","approved","","1759198582"
"a0e10cbb2ecdf26675934fc7904ad1e4d11787a871fb048e792e49620fc0a8bd","ko-KR","a0e10cbb2ecdf266","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/a0e10cbb2ecdf26675934fc7904ad1e4d11787a871fb048e792e49620fc0a8bd.wav","죄송하지만 카카오톡 되나요?","죄송하지만 카카오톡 되나요","","1758869723","","response","","","","","","","","","","approved","","1759132024"
"d43848fa6a9bbc4c1173fafc4cb08d6f752f8bc20054c7b68166456e26d9ec16","ko-KR","39ec5387343d1fc2","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/d43848fa6a9bbc4c1173fafc4cb08d6f752f8bc20054c7b68166456e26d9ec16.wav","""네, 오프라인으로도 가입 가능합니다. 사고건이 많으신 고객님들도 오프라인으로 가입하실 수 있으며, 최대 **10% 수수료를 지급**해드립니다. 추가 문의 있으시면 언제든지 말씀해 주세요!""","""네, 오프라인으로도 가입 가능합니다. 사고건이 많으신 고객님들도 오프라인으로 가입하실 수 있으며, 최대 **10% 수수료를 지급**해드립니다. 추가 문의 있으시면 언제든지 말씀해 주세요""","","1758864930","","response","","","","","","","","","","approved","","1759132042"
"b304ba930255df76","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/701ca36529ca3c22.wav","감사합니다! 더 궁금한 사항이나 필요하신 정보가 있으면 언제든지 말씀해 주세요. 😊","감사합니다! 더 궁금한 사항이나 필요하신 정보가 있으면 언제든지 말씀해 주세요. 😊","test-069","1758869489","ec6e2bd1ae6b450cb6d99df9def83a59","","","","","","","batch approval - user hash cache","0","""지금은 네, 알겠습니다""","701ca36529ca3c22","approved","","1759198590"
"47d93b1273dc347c8ec87e33622da0b341bc99c8d4c5ed4c97a4c6fe1781103b","ko-KR","4cbcb4837d25bd6b","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/47d93b1273dc347c8ec87e33622da0b341bc99c8d4c5ed4c97a4c6fe1781103b.wav","""네, 저희 차집사는 고객님이 보험에 가입하실 경우, 필요한 보장을 제공해드립니다. 궁금하신 부분이 있으면 언제든지 문의 주세요!""","""네, 저희 차집사는 고객님이 보험에 가입하실 경우, 필요한 보장을 제공해드립니다. 궁금하신 부분이 있으면 언제든지 문의 주세요""","","1758864953","","response","","","","","","","","","","approved","","1759132053"
"bbd1984b069ce4daa46c14e4237c27abc037e0cb6654baf16d03c9b6ce7e8185","ko-KR","b5c3aaf7de5626dc","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/bbd1984b069ce4daa46c14e4237c27abc037e0cb6654baf16d03c9b6ce7e8185.wav","이해합니다! 혹시 필요하실 때 언제든지 연락 주세요. 문자로 간단한 정보 보내드릴게요. 감사합니다!","이해합니다! 혹시 필요하실 때 언제든지 연락 주세요. 문자로 간단한 정보 보내드릴게요. 감사합니다","","1758857108","","response","","","","","","","","","","approved","","1759132064"
"a8f8b5164e335ef7012e4b95758dcfaa251610e31ac5819bd739db8c823aab48","ko-KR","9180c2aaf9405f80","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/a8f8b5164e335ef7012e4b95758dcfaa251610e31ac5819bd739db8c823aab48.wav","""아, 계약 기간이 남아있군요. 그럼 나중에 기회가 되실 때 연락 주셔도 괜찮습니다. 문자로 혜택 안내드릴게요! 감사합니다.""","""아, 계약 기간이 남아있군요. 그럼 나중에 기회가 되실 때 연락 주셔도 괜찮습니다. 문자로 혜택 안내드릴게요! 감사합니다""","","1758856280","","response","","","","","","","","","","approved","","1759132076"
"9ccbd5dc80ee12dcf10936975590fe8b6d89a7cf1ffadb342fa3da2cf1b0372e","ko-KR","48f9062f18678815","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/9ccbd5dc80ee12dcf10936975590fe8b6d89a7cf1ffadb342fa3da2cf1b0372e.wav","저희는 고객님들께 최저가 보험료를 제공하기 위해 직접 판매 방식으로 운영하고 있습니다. 그래서 수수료를 높여서 딜러님들께도 혜택을 드리고 있습니다.","저희는 고객님들께 최저가 보험료를 제공하기 위해 직접 판매 방식으로 운영하고 있습니다. 그래서 수수료를 높여서 딜러님들께도 혜택을 드리고 있습니다","","1758862038","","response","","","","","","","","","","approved","","1759132090"
"683e28a01835d53e","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/249eea5b152f7817.wav","""안녕하세요, 저는 자동차보험 비교견적을 제공하는 차집사의 상담원입니다. 고객님께 자동차보험 연결 시 광고비를 드리는 제안을 드리고자 연락드렸습니다.""","""안녕하세요, 저는 자동차보험 비교견적을 제공하는 차집사의 상담원입니다. 고객님께 자동차보험 연결 시 광고비를 드리는 제안을 드리고자 연락드렸습니다""","test-600","1758866875","32d23da534464b448aee5c422e142873","","","","","","","batch approval - user hash cache","0","음 누구세요?","249eea5b152f7817","approved","","1759194549"
"a41918671e2f2fa96bab04038d38822563c65eb23cdd9951b6b63d9fdfa38132","ko-KR","2930bd53dddb0d98","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/a41918671e2f2fa96bab04038d38822563c65eb23cdd9951b6b63d9fdfa38132.wav","""네, 사고 이력이 있어도 오프라인으로 가입이 가능하니 걱정하지 않으셔도 됩니다. 추가 혜택이 궁금하시면 언제든지 문의 주세요!""","""네, 사고 이력이 있어도 오프라인으로 가입이 가능하니 걱정하지 않으셔도 됩니다. 추가 혜택이 궁금하시면 언제든지 문의 주세요""","","1758856157","","response","","","","","","","","","","approved","","1759132102"
"025c92218580afd9","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/42a836020a353046.wav","""네, 차집사는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 보험 가입을 도와드리고, 추천해주시면 광고비도 제공해드립니다.""","""네, 차집사는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 보험 가입을 도와드리고, 추천해주시면 광고비도 제공해드립니다""","test-618","1758857756","286f94c0a2db434bbd8edc62eea52b49","","","","","","","batch approval - user hash cache","0","잠깐만 차집사요? 처음 들어보는데요.","42a836020a353046","approved","","1759194549"
"01e7c1cd6436bb992532414273889ac12cd5e27ee6270990376f2034661f288a","ko-KR","71285b1af1be9a50","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/01e7c1cd6436bb992532414273889ac12cd5e27ee6270990376f2034661f288a.wav","""감사합니다! 고객님이 소개해주신 자동차보험 가입자에게 최대 7% 수수료를 지급해드리며, 다음날 바로 지급됩니다. 가입 의뢰만 주셔도 CU 상품권을 드려요. 추가로 궁금하신 점 있으신가요?""","""감사합니다! 고객님이 소개해주신 자동차보험 가입자에게 최대 7% 수수료를 지급해드리며, 다음날 바로 지급됩니다. 가입 의뢰만 주셔도 cu 상품권을 드려요. 추가로 궁금하신 점 있으신가요""","","1758862674","","response","","","","","","","","","","approved","","1759132122"
"d0dcfb8870748a2cff331aa2cb7c404410f6dc702024dd0a0a3101ed72da33e2","ko-KR","1061c387695b5f77","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/d0dcfb8870748a2cff331aa2cb7c404410f6dc702024dd0a0a3101ed72da33e2.wav","""네, 문자로 보내드리겠습니다. 잠시만 기다려 주세요!""","""네, 문자로 보내드리겠습니다. 잠시만 기다려 주세요""","","1758767995","","response","","","","","","","","","","approved","","1759132127"
"94861c12765dc363","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/45b86ccad9fdca8d.wav","""네, 자동차보험 고객을 소개해 주시면 최대 **7%의 광고비**를 다음날 지급해드립니다. 관심 있으신가요?""","""네, 자동차보험 고객을 소개해 주시면 최대 **7%의 광고비**를 다음날 지급해드립니다. 관심 있으신가요""","test-693","1758864964","3a4f28f0a9014535835c0322f3bf391e","","","","","","","batch approval - user hash cache","0","어 빨리 말씀해 주세요.","45b86ccad9fdca8d","approved","","1759194549"
"297c5207bc4885bb23d3d90bf609045ec0c41d1290787792e9135ce97ebadbef","ko-KR","ac10b87694070d1d","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/297c5207bc4885bb23d3d90bf609045ec0c41d1290787792e9135ce97ebadbef.wav","""네, 저희 차집사는 허가받은 업체입니다. 정식으로 다이렉트 자동차보험을 제공하고 있습니다.""","""네, 저희 차집사는 허가받은 업체입니다. 정식으로 다이렉트 자동차보험을 제공하고 있습니다""","","1758768606","","response","","","","","","","","","","approved","","1759132136"
"dd88d995a72d1e1e","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/76ed26640ef2db70.wav","물론입니다! 연락 주시면 언제든지 자세히 안내해드리겠습니다. 카톡으로 내용 보내드릴게요. 감사합니다!","물론입니다! 연락 주시면 언제든지 자세히 안내해드리겠습니다. 카톡으로 내용 보내드릴게요. 감사합니다","test-113","1758868124","bd7ecedfb7464a59b3d82482876e00ad","","","","","","","batch approval - user hash cache","0","죄송하지만 나중에 다시 연락 드려도 될까요","76ed26640ef2db70","approved","","1759198601"
"5e124c90ff58ba69","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/87d75745d653ef38.wav","괜찮습니다! 필요하실 때 언제든지 연락주세요. 간단한 정보 문자로 보내드릴게요. 감사합니다!","괜찮습니다! 필요하실 때 언제든지 연락주세요. 간단한 정보 문자로 보내드릴게요. 감사합니다","test-1204","1758865607","23d2e3992f4f47ebb43d0e5d91cca944","","","","","","","batch approval - user hash cache","0","죄송하지만 다른 데 알아보고 있어서요.","87d75745d653ef38","approved","","1759194550"
"e61e6da23a47e9368cd05006bf3660e72982b06f10cd25bbec9d42d306fb3239","ko-KR","27e1987969aada95","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/e61e6da23a47e9368cd05006bf3660e72982b06f10cd25bbec9d42d306fb3239.wav","""네, 저희 차집사는 정식 등록된 업체입니다. 안전하게 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가 궁금한 점 있으시면 말씀해 주세요!""","""네, 저희 차집사는 정식 등록된 업체입니다. 안전하게 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다. 추가 궁금한 점 있으시면 말씀해 주세요""","","1758865681","","response","","","","","","","","","","approved","","1759132151"
"67eb2282d8102364","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/a33973154a19594b.wav","""아니요, 온라인이 아니더라도 고객님께서 소개해주시면 저희가 직접 진행 가능합니다. 간단하게 연락만 주시면 됩니다!""","""아니요, 온라인이 아니더라도 고객님께서 소개해주시면 저희가 직접 진행 가능합니다. 간단하게 연락만 주시면 됩니다""","test-1109","1758857915","619671ab959b487c94ba6f56abf625ce","","","","","","","batch approval - user hash cache","0","음 온라인으로 해야 하나요?","a33973154a19594b","approved","","1759194550"
"822996e29459e8fdf21b21ecbb780d01d68a57caed23b624a5894ec9c925d9c8","ko-KR","45a76ff6634ec111","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/822996e29459e8fdf21b21ecbb780d01d68a57caed23b624a5894ec9c925d9c8.wav","저희가 자동차 딜러 관련 정보를 통해 연락드렸습니다. 고객님 도움이 필요하실 때 언제든지 연락주세요!","저희가 자동차 딜러 관련 정보를 통해 연락드렸습니다. 고객님 도움이 필요하실 때 언제든지 연락주세요","","1758857190","","response","","","","","","","","","","approved","","1759132161"
"1e7ce75156f62af23a1ebd9a924ebf179693ccc3708c569c24214044419c5c1e","ko-KR","7cf25ef86561f633","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/1e7ce75156f62af23a1ebd9a924ebf179693ccc3708c569c24214044419c5c1e.wav","간단하게 문자로 정보 보내드릴게요. 감사합니다!","간단하게 문자로 정보 보내드릴게요. 감사합니다","","1758868433","","response","","","","","","","","","","approved","","1759132167"
"a9cdb1ecf2353c5b128228be85d1d92aefb50c9115f71b3beb448a4289f9a84d","ko-KR","698447e5de59271f","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/a9cdb1ecf2353c5b128228be85d1d92aefb50c9115f71b3beb448a4289f9a84d.wav","허가증이나 등록 정보는 저희 시스템에서는 확인할 수 없습니다. 하지만 궁금하신 점이나 필요하신 정보가 있으면 말씀해 주시면 최대한 도와드리겠습니다.","허가증이나 등록 정보는 저희 시스템에서는 확인할 수 없습니다. 하지만 궁금하신 점이나 필요하신 정보가 있으면 말씀해 주시면 최대한 도와드리겠습니다","","1758859728","","response","","","","","","","","","","approved","","1759132181"
"727447cfee8206553e80d530d27d3871ea3883e6fb9ffcda8a7ae796f1376b70","ko-KR","2ad82dddcb09fa4e","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/727447cfee8206553e80d530d27d3871ea3883e6fb9ffcda8a7ae796f1376b70.wav","""네, 알겠습니다. 결정권자에게 연락드릴 수 있도록 홍보 문구와 혜택 내용을 문자로 보내드릴게요. 감사합니다!""","""네, 알겠습니다. 결정권자에게 연락드릴 수 있도록 홍보 문구와 혜택 내용을 문자로 보내드릴게요. 감사합니다""","","1758869128","","response","","","","","","","","","","approved","","1759132190"
