_id,question,answer
156,"피해자의 부상에 따른 음주운전자의 형사책임","종합보험에 가입한 경우
피해자와 합의되거나 공탁한 경우
통상 혈중알코올 농도에 따라 다르며, 혈중알코올 농도  0.6% 이상인 경우에는 피해자의 진단이 8주 이상이면 구속될 수 있으며, 혈중알코올 농도 0.6% 이하인 경우에는 피해자의 진단이 10주 이상이면 구속될 수 있습니다.
[참고] 2007.12.21 특정범죄가중처벌 등에 관한 법률 제5조의11(위험운전치사상)신설에 따라 사망사고의 경우 피해자 유족과 합의하였더라도 1년이상의 유기징역형에 처해집니다.  
피해자와 합의가 안된 경우
이 또한 통상 혈중알코올 농도에 따라 다릅니다. 혈중알코올 농도 0.6% 이상인 경우에는 피해자의 진단이 6주 이상이면 구속될 수 있으며,  혈중알코올 농도 0.6% 이하인 경우에는 피해자의 진단이 8주 이상이면 구속될 수 있습니다.
종합보험에 미가입한 경우
피해자와 합의 되거나 공탁한 경우
통상 혈중알코올 농도에 따라 다르며, 혈중알코올 농도 0.6% 이상인 경우에는 피해자의 진단이 8주 이상이면 구속될 수 있으며, 혈중알코올 농도 0.6% 이하인 경우에는 피해자의 진단이 10주 이상이면 구속될 수 있습니다.
피해자와 합의가 안된 경우
통상 피해자의 진단이 6주 이상이면 구속될 수 있습니다.
음주운전 사고시 벌금
벌금의 산정방법
처벌벌금 = 피해자 진단에 따른 벌금 + 음주운전에 따른 벌금
피해자 진단에 따른 벌금정도
종합보험을 가입한 경우의 벌금정도 ⇒ 통상 피해자진단 1주당 20~30만원 정도
종합보험을 미가입한 경우의 벌금정도 ⇒  통상 피해자 진단 1주당  50만원 정도
음주운전에 따른 벌금 정도
0.05~0.10% 일 때 벌금 50 ~ 100 만원 정도
0.11~0.15% 일 때 벌금 100 ~ 150 만원 정도
0.16~0.20% 일 때 벌금 150 ~ 200 만원 정도
0.21~0.25% 일 때 벌금 200 ~ 250 만원 정도
0.26~0.30% 일 때 벌금 250 ~ 300 만원 정도
0.31~0.35% 일 때 벌금 300 ~ 400 만원 정도
0.35% 초과하거나, 3회이상 적발시 구속될 수 있음.
피해자의 진단주수 계산
피해자의 진단주수는 초진을 기준으로 하는 것이 통상이며, 추가진단의 경우 그 시점까지 형사처벌 문제가 종결되지 않았다면 참작사유가 될 수 있을 것입니다.
피해자가 여러명 일 경우에의 진단주수의 계산은 아래와 같습니다.
진단주수 = 가장 많이 다친 사람 + (나머지 사람의 진단합계/2)
예를 들면, 피해자 3명의 진단이 각각 7주, 3주, 1주인 경우 ⇒ 7주 + (3+1/2) = 9주
여러 진료과에서 진단서가 발행된 경우에는, 즉 정형외과에서 5주, 신경외과에서 3주의 진단이 발행된 경우에는 높은 진단인 정형외과 5주 진단을 기준으로 합니다."
157,"영문무사고 증명서는 어디에 발급신청 해야 하는가","인슈넷FC 가입자라면 인슈넷FC 대표전화(1688-1100) 또는 담당 상담사원에게 발급 요청해서 영문무사고증명서를 받을 수 있습니다. 인슈넷FC 가입자가 아니라면 보험사의 콜센터로 요청해서 받으면 됩니다. 참고로 영문무사고증명서는 국내에서 가입한 보험계약 중에서 사고처리를 한 적이 없는 보험기간에 대해서만 발급해 드립니다."
158,"교통사고 발생시 현장에서 취해야 할 조치는","즉시 정차하여 사고 확인  
어떤 사고라도 일단 정차 후 사고를 확인해야 합니다.
내가 피해차량이라도 꼭 확인해야 합니다.
부상자 구호조치   
먼저 다친 사람의 부상상태 확인합니다.
부상이 심할 경우 응급조치 후 112,119등에 신고하여 후송 조치합니다.부상자 구호 조치는 법적 의무사항입니다.
사고현장에서 피해자 구호조치 없이 현장을 떠난다면 `뺑소니사고`로신고될 수 있으니 유의하여야 합니다.
정황증거 확보
카메라 및 스프레이 등으로 현장 보존을 실시합니다.
사고 목격자의 신원 및 연락처 등을 확보합니다.
쌍방간에 연락처, 운전자 성명, 차량번호 등을 교환합니다.
경찰서 신고 여부   
가해자/피해자 구분이 안될 때(상호 다툼이 있을때), 상대방이 음주를 했거나, 무면허/뺑소니를한 경우, 보험으로 보상을 못받는 경우, 10대중과실 사고 등은 경찰 신고를 해야 합니다.
차량만 파손된 것이 분명하고, 도로에서의 위험방지와 원활한 소통을위하여 필요한 조치를 했을 때는 꼭 경찰 신고를 할 필요는 없습니다.
자비처리/보험처리 여부 판단
가해자인 경우 보험사에 사고 접보시키고 접수번호, 담당자,보상처리 절차를 안내한 후 피해자를 최대한 안심시킵니다.
자동차사고의 손익분기점을 계산하여 자비처리 또는 보험처리 여부 결정합니다."
159,"운전자범위 변경 횟수에 제한있나","특별한 제한이 없습니다. 다만 운전자범위 확대에 따른 추가보험료를 납입하여야 하며, 추가되는 운전자의 연령이 기존운전자보다 더 낮다면 연령한정특약도 함께 변경해야 합니다. 또한 운전자범위를 다시 부부한정특약으로 재변경할 경우 잔여기간에 대한 차액보험료는 환급받을 수 있습니다. 유의할 점은 변경일 24시부터 보험효력이 발생하므로 변경일 이후에 운전해야 보상을 받을 수 있습니다. 필요에 의해 운전자범위를 확장했다가 다시 축소하는 것은 편법이 아니며, 운전자범위와 운전자연령에 맞는 운전자가 운전 중 사고가 났다면 보상에 문제가 없습니다."
160,"치료비는 어느 범위까지 인정되나","치료비는 의사의 진단 기간내에서 치료에 소요되는 입원료, 응급치료, 호송, 진찰, 전원, 퇴원, 투약, 수술(성형수술 포함), 처치, 의지, 의치, 안경, 보청기, 치아보철비 등에 소요되는 필요타당한 실비가 인정됩니다. (외국에서 치료를 받은 경우에는 국내의료기관에서의 치료에 소용되는 비용 상당액. 다만, 국내의료기관에서 치료가 불가능하여 외국에서 치료를 받는 경우에는 그에 소용되는 타당한 비용)으로 하되, 관련법규에서 환자의 진료비로 인정하는 선택진료비를 포함합니다."
161,"보험회사에서 정하는 과실비율은 절대적인 것인가","보험회사에서 정하는 과실비율은 과실인정기준 도표에 의하여 정합니다. 과실인정기준표는 그동안의 판례나 현행법령을 기초로 작성된 것으로 객관성을 인정받습니다. 하지만 보험회사에서 정하는 과실비율이 절대적이라고 볼 수는 없으며, 보험회사와 피해자간의 과실이 다툼이 있는 경우 피해자는 소송의 확정 판결로서 본인의 과실비율을 수용할 수 있습니다."
162,"음주운전 차량에 동승한 사람에게도 과실이 있나","법원의 판례에 의하면 동승자의 경우에도 운전자로 하여금 안전하게 운전하도록 촉구할 주의의무가 있다고 보고 있습니다. 특히 음주운전의 경우 동승자는 운전자의 음주운전을 적극적으로 만류하여야 할 주의의무가 있음에도 음주운전의 사실을 알면서도 동승한 경우에는 그로 인해 동승자의 과실이 상당부분 인정됩니다."
163,"보험가입 중 특정 보장항목을 추가할 수 있나","처음부터 가입하지 않았던 담보를 계약 도중에 추가하는 경우 보험사의 심사 승인을 받아 추가 보험료를 납입하면 됩니다. 예를 들어 가입 당시에 자기차량손해 담보를 가입하지 않았다가 계약 도중에 추가할 수 있습니다. 다만 무보험차상해 담보는 대인배상II, 대물배상, 자기신체사고가 모두 가입되어야만 추가할 수 있는 담보이므로 그 중에 가입되지 않은 담보가 있다면 같이 추가해야 합니다. 법률비용지원특약이나 렌트비지원특약 등과 같이 고보장특약은 보험사에 따라 현재 가입중인 상품에서 추가가 안되고 새로 가입해야 할 수도 있습니다.
  참고로 담보 추가 이외에 가입담보 삭제 및 가입금액 증액도 가능하며, 이러한 변경 내용의 보험효력 시점은 변경일 자정부터 적용됩니다."
164,"보험기간 도중 연령 범위가 변경된 경우에도 환급되나","보험기간 도중 운전자 연령이나 운전자 범위가 변경된 경우에는 피보험자나 계약자가 직접 보험사로 연락하여 특약을 변경해야 합니다. 가입자가 이러한 사실을 모르고 변경하지 않아서 시일이 지났다 할지라도 경과한 해당 기간 동안의 보험료를 돌려받지 못합니다. 보험가입자는 이러한 사실을 잘 알지 못하므로 가입을 체결한 설계사나 대리점에서 확인해 주어야 하며, 흔히 이를 소홀히 할 수 있습니다.
  인슈넷FC
은 보험 기간 도중 생일이 지나서 환급을 받을 수 있는 고객들께 자동으로 연령변경을 안내하는 메일을 발송해 드리고, 담당사원이 이를 확인해 드리고 있습니다."
165,"사고가 나고 한참 후에 피해자가 보상을 요구하는데","보험회사에 피보험자가 보험처리를 청구할 수 있는 기간은 사고일로부터 2년이 경과하지 않았다면 가능합니다. 그리고 이 경우에는 부상자의 치료원인이 사고로 인한 것인지의 판단이 우선되어야 합니다. 그러므로 이러한 경우에는 피해자의 요구가 발생하는 즉시 보험회사에 통보하여 보상직원과 협의하는 것이 바람직합니다."
166,"‘휴일에 재해로 사망한 때’라는 약관조항의 해석?","피보험자가 평일에 미용목적으로 신체에 실리콘오일을 투여하여 유발된 폐색전증으로 토요일에 사망하였는데, 피보험자가 사망한 날이 휴일인 토요일이므로 휴일재해사망보험금의 지급을 관계사에 청구 하였는데 거절당하였습니다. 합당한 처리인지 알고싶습니다.
    휴일재해사망을 담보하는 개별약관에서 '휴일에 재해로 사망한 때'는 '휴일에 발생한 재해로 사망한 때'를 의미하는 것으로 피보험자의 사망의 원인이 되는 재해가 평일에 발생했는지 아니면 약관상 규정된 휴일에 발생했는지 여부에 따라 보험금의 지급내용이 결정됩니다 비록 피보험자는 당해 약관상 규정된 휴일인 토요일에 사망하였으나 본 건 재해로서의 우발적인 외래의 사고는 토요일 이전에 이루어진 신체에 대한 실리콘오일 투여행위라고 보아야 할 것이므로 관계사가 평일재해사망보험금을 지급한 업무처리는 타당합니다
☞ 시사점
평일 및 휴일재해사망보험금의 지급은 재해가 발생한 날이 평일인지 약관상 규정된 휴일인지 여부에 따라 결정됨
▶ 보험업감독규정시행세칙(2001. 12. 14. 개정)에서는 주말 및 공휴일의 판단기준은 "사고발생지의 표준시"로 한다고 규정하고 있음
▶ 생명보험약관에서 정하고 있는 휴일은 "토요일 0시부터 일요일 24시까지"와 "「관공서의 공휴일에 관한 규정」에서 정한 공휴일"이며, 그 이외의 날이 평일입니다.
 "
167,"가해자가 종합보험에 가입된 경우 인적 피해 보상은","교통사고 피해자로서 상대 가해차량이 가입한 자동차종합보험으로 보상받으실 경우 대인배상에서 담보하는 부상보험금으로는 자동차손해배상보장법에 따른 위자료(상해등급(1∼14급)별로 차등지급(200만원∼15만원)), 치료비, 휴업손해액, 기타손해배상금(통원치료시 통원일수당 8천원)이 있습니다. 이 중 휴업손해액은 부상으로 인하여 휴업함으로써 소득의 감소가 있을 경우 소득감소액의 80%를 보상하여 주는 것으로써 세법에서 정하는 증빙서류로 소득입증을 하여야 하며, 소득이 많음에도 불구하고 소득입증이 되지 않을 경우는 통상 일용근로자 임금을 기준으로 보상받을 수 있습니다. 하지만 학생이나 연소자 무직자는 수입의 감소가 없는 것으로 하여 휴업손해액이 인정되지 않습니다. 그러나 피해자에게 과실이 있을 경우 위의 전체 보상금에서 과실상계(치료비 포함)를 하며 과실상계후의 금액이 치료비에 미달할 경우라도 종합보험에서는 치료비를 전액 보상하고 있습니다."
168,"가해자의 책임보험을 초과한 손해를 보상받는 방법은","피해자 본인이나 배우자 혹은 동거중인 가족(부모, 자녀)이 자동차종합보험의 '무보험차 상해담보'에 가입되어 있다면 책임보험한도를 초과한 금액을 보상받을 수 있습니다. 보험금 지급기준은 대인보험 지급기준과 동일하며, 최고 2억원을 한도로 보상됩니다.
단, 책임보험에서 지급될 수 있는 금액, 자기신체 사고에서 지급 받은 금액, 가해자로부터 이미 지급 받은 손해배상액 등은 빼고 보상됩니다. 피해자가 동 담보에 가입되어 있지 않다면 책임보험 초과손해에 대해서는 가해자에게 청구 할 수 있습니다."
169,"감액완납 및 연장정기보험의 보험연령 산정은?","감액완납 혹은 연장정기를 신청한 경우 보험연령은 현재 시점으로 산정하는 것인지? 아니면 계약시점으로 산정하는 것인지? 또한 특약은 소멸되는 것인지? 소멸된다면 그 근거는 무엇인지?
    감액완납 및 연장정기보험의 개념상 새로운 신계약이 성립되는 것이 아니며 최초 체결된 계약의 변경개념 또는 갱신개념인 바, 보험연령에 대한 산정시점을 구분하는 것은 의미가 없습니다. 특히 연장정기의 경우 연장시점의 위험률을 적용하는가 아니면 최초 가입시 위험률을 적용하는가에 따라 그 보험료 산정이 달라지겠죠 또한 특약 역시 하나의 보험상품으로 그 설계는 순수보장형(소멸성) 이나 만기환급형 어느 쪽으로든 설계가 가능합니다 다만 특약은 주계약의 보장내용을 보장하는 기능에 주안점을 두는 상품인 바 부담없는 저가의 보험료를 산정하기 위해서는 대부분 소멸성으로 설계하는 것이 일반적인 것입니다.
 "
170,"계약전 알릴의무 위반에 따른 계약해지","보험가입당시 청약서상 계약전 알릴의무란에 정확한 과거의 병력을 고지하지 않고 가입하였는데 차후에 언제든지 계약전 알릴의무 위반으로 해지당할 수 있는건지?
    계약전 알릴의무 위반으로 인한 계약의 해지는 회사가 그 사실을 안 날부터 1개월 이상 지났거나 또는 보장개시일부터 보험금 지급사유가 발생하지 아니하고 2년(진단계약의 경우 질병에 대하여는 1년)내 에 가능함. 이 기간을 경과하면 고지의무위반을 이유로 계약해지 할 수 없음(다만 뚜렷한 사기의사에 의해 계약이 성립되었을 경우는 5년임)
☞ 근거 : 생명보험표준약관 제22조(계약전 알릴의무 위반의 효과)
 "
171,"계약전 알릴의무와 보험사고간의 인과관계","보험계약 체결시 3년전 병력(허리디스크 수술)을 고지하지 않았습니다. 계약유지중 간암이 발생하여 암보험금 청구를 하였으나, 회사에서는 계약전 알릴의무를 위반하였기 때문에 계약해지를 하겠다고는 데 정당한 것인지?
    계약전 알릴의무를 위반한 사실이 보험금 지급사유 발생에 영향을 미쳤음을 회사가 증명하지 못한 경우에는 보험사고가 2년이내 발생하였다 하더라도 계약의 해지 또는 보장을 제한하기 이전 까지 발생한 해당 보험금을 지급하여 드립니다.
☞ 근거 : 생명보험표준약관 제22조(계약전 알릴의무 위반의 효과)
 "
172,"계약후 보험증권을 받지 못했거나 자필서명을 하지 않은 경우","계약후 보험증권을 받지 못했거나 자필서명을 하지 않은 경우 보험계약을 취소할 수 있나요?
  장기보험의 경우 계약체결 당시 보험계약자 또는 피보험자가 청약서에 자필서명 또는 날인하지 않았거나, 보험회사로부터 청약서 부본을 전달받지 못했거나, 약관의 중요사항을 설명듣거나 전달받지 못한 경우 보험계약자는 계약일로부터 3개월이내에 계약을 취소할 수 있으며, 이 경우 보험회사는 이미 납입한 보험료에 해당보험의 약관대출이율로 계산한 이자를 더하여 드립니다."
173,고지의무란?,"고지의무란 계약전 알릴 의무라고도 하며 보험계약자 또는 피보험자가 보험계약을 체결함에 있어 중요한 사실을 보험회사에게 알릴 의무를 말합니다.
  여기서 주요사항이란 보험회사가 보험료 산정과 인수여부를 결정하는데 영향을 미치는 모든 사항을 말합니다.
  고지의무를 두는 이유는 피보험자 또는 보험의 목적물의 위험을 평가하여 적절한 보험료를 부과하거나 인수여부를 결정하기 위한 것입니다. 따라서 상해보험에서는 피보험자의 직업이나 건강상태, 화재보험에서는 건물의 고주급수와 건물내 영위직종등이 중요한 고지사항입니다."
174,"공탁금은 누가 찾아올 수 있나","공탁금은 피해자측에서 찾아올 수 있습니다. 10년 이상 찾아가지 않은 공탁금은 국고로 환수됩니다. 또한, 공탁금을 찾아가든 찾아가지 않든 간에 공탁자체의 효과에 영향이 있는 것이 아니므로 피해자측으로서는 찾아오는 것이 유익합니다."
175,"공탁이란 무엇인가","형사처벌을 받게 되는 가해자가 피해자와 형사합의를 하려하나 합의금의 대소 혹은 기타 다른 사정으로 인해 합의하지 못하는 경우 금전으로 법원에 공탁함으로써 가해자의 형사합의 의사를 재판부에 반영케 하려는 취지로 이루어지는것입니다.
재판부에서는 사고의 내용과 피해정도, 종합보험가입여부, 가해자의 재정적상태 등을 종합적으로 고려하여 공탁금의 적정성을 판단한 후 가해자에 대한 형사적인 처벌에 반영하게 됩니다.
그러나 이는 본질적으로 ‘형사합의’는 아닙니다. 다만, 공탁액이 적절하다고 판단되는 경우엔 실제 형사합의가 된 것과 같은 참작효과가 있습니다."
176,"과실 많은 피해자가 치료를 오래하면 불리한가","피해자에게 과실이 있는 경우 지급보험금 산정시 그 과실분을 공제하고 지급합니다. 병원비도 마찬가지로 피해자 본인 과실분을 공제해야 하나, 보험회사에서 우선 전액지급하고 산정보험금에서 상계하기 때문에 치료를 오래 받는 경우 최초 산정한 보험금에서 과실분만큼 계속 감액되므로 지급보험금은 적어집니다."
177,"과실이 많은 피해자가 치료를 오래하면 불리하나","과실이 있으면 모든 보상금에서 과실만큼 금액이 공제됩니다.
이 경우에 치료비도 일단은 보험회사에서 전액 병원측에 지급하나 이후 보상금 산정시 치료비의 과실비율 해당액 만큼 보상금에서 공제하게 됩니다.
물론 치료기간이 길어지면 자연적으로 피해자의 휴업손해액이 증가합니다.
하지만 증가하는 휴업손해액과 상계되는 치료비을 비교하면 피해자에게는 치료기간에 비추어 받는 보상금은 미약할 것입니다."
178,"단체보험의 일반적 정의와 그 세제혜택은?","단체보장성보험은 종업원의 업무상 우발적 사망ㆍ상해 및 질병에 대하여 사전에 대비하는 보험으로 보험료를 법인이 부담한 경우 보험료를 복리후생비로 보아 손금산입하며 종업원의 근로소득에서 제외 연간 70만원에 대해 비과세 합니다."
179,"별도로 장착한 내부 장식품이 파손된 경우 보상되나","차량에 기본 부착되는 라디오, 시계, 자동식 개폐문, 스페어 타이어, 표준공구나 당국의 지시에 의해 설치된 소화기, 운임 미터기(영업용 차의 경우) 보조 안전벨트등은 보험청약서에 명시되지 않았더라도 사고시 전액 보상이 됩니다. 추가로 장착한 에어컨, 무선전화기나 값비싼 카스테레오처럼 출고시 차량기준가액에 포함되지 않은 설비는 보험가입 때 별도로 청약하셔야 보상이 가능 합니다. 자동차에 고가의 부속품을 따로 설치할 때는 반드시 보험사에 이 사실을 알리고 추가 보험료를 납부해야만 사고나 도난과 같은 만일의 사태에도 합당한 보상을 받을 수 있습니다."
180,"보험가입사실증명원이란 무엇이며 어디서 발급하나","보험가입사실증명원이란 대인 또는 대물사고가 발생한 경우에 사고로 인한 손해에 대하여 보험사에서 보험처리가 가능하다는 것을 확인하여 주는 서류로써 교통사고를 낸 운전자가 교통사고처리 특례법의 혜택을 받기 위해 반드시 필요합니다. 따라서 단순히 보험가입사항만을 기재한 보험가입증명서와는 다릅니다.
사고운전자에게 경찰서에서 보험가입사실증명원을 요구하는 경우는 특별한 사정이 없는 한 가해자로 판명되었을 경우로 일방과실에 해당하거나 과실이 더 많은 쪽에 해당된다고 보시면 됩니다. 공동불법행위 사고시에는 양차량 모두에게 보험가입사실증명원을 요구하는 경우도 있습니다.
참고로 가족운전한정특약에 가입한 경우에는 사고운전자가 가족임을 증명하는 서류(주민등록등본, 의료보험증 등)가 필요하며, 연령한정운전특약에 가입한 경우에는 운전자 신분증이 필요합니다. 음주운전사고인 경우에는 대인사고의 경우 200만원, 대물사고의 경우 50만원을 예치하셔야 합니다. 저희 콜센타 1566-1566(내선4번)으로 전화 주시면 상담원을 통해 안내 받으실 수 있습니다."
181,"보험가입전 교통사고로 인한 후유장해 보장이 가능한지?","보험가입전에 교통사고에 의해 입원, 치료받은 사실을 고지하고 보험에 가입하였는데 이 때의 후유증로 장해4급에 해당되는 상태가 되어 보험금을 청구하니 보험금을 지급할 수 없다고 하는데 왜 그런지?
    장해보험금은 보험기간중에 발생한 재해에 의한 장해의 경우에만 보험금을 지급합니다. 따라서 가입以前 발생한 재해의 후유장해는 보장하지 않죠. 즉 이미 발생한 보험사고는 보험의 담보 대상이 아닙니다.
 "
182,"보험계약의 부활과 유의점","보험료를 미납하여 계약이 해지된 후 부활청약을 통해 계약을 다시 정상적으로 유지하고 있는 상태에서 간질환으로 병원에 입원하게 되어 입원급여금을 청구하였는데, 보험회사가 부활전 간질환 치료 사실이 있음을 이유로 일방적으로 계약을 해지하고 보험금의 지급을 거절하였습니다. 회사의 조치가 타당한 것인지?
    상법(제650조의 2) 및 일반적인 개별상품약관에서는 부활청약시 계약의 성립, 계약전 알릴의무, 책임개시일 등 최초 계약의 체결 과정과 동일한 절차를 거치도록 규정하고 있으므로, 부활청약시에도 부활 청약서상 질문에 대하여 사실대로 고지하여야 하고, 이때 계약이 실효되었던 기간에 발생한 사실 뿐만 아니라 최초 보험계약기간 중에 발생한 사실에 대해서도 고지하여야 하며, 이를 위반하였을 경우 계약전 알릴의무 위반으로 보험계약이 해지되게 되는 바, 동 사안에 있어 고지의무 위반이 인정되고, 위반사실과 보험금 지급사유와의 인과관계를 부정할 수 없으므로 해당 보험금도 지급하지 않은 회사의 조치는 타 당합니다.
 "
183,"보험금 구분에 따른 세제","만기보험금, 사망보험금 등 보험금 종류에 따른 과세방식은?
  먼저 만기보험금의 경우 보장성보험은 비과세하며, 저축성보험은 보험차익 비과세요건(10년이상 유지) 충족시에는 비과세합니다. 하지만 사망보험금은 금융재산상속공제(최고 2억원 한도)후 상속세를 과세합니다."
184,"보험금 지급지연과 보상","보험금 지급청구를 하였으나 사고조사가 필요하다는 이유로 15일이 지났으나 보험금을 지급하지 않고 있습니다. 청구일로부터 며칠 이내에 지급해야 하는 규정은 없나요?
    회사는 보험금 청구시 구비서류를 청구인으로부터 접수한 경우 3일이내에 보험금 또는 해약환급금을 지급하여야 하며, 조사 또는 확인이 필요한 경우도 10일 이내에 지급하여야 합니다. 다만, 조사 또는 확인을 위해 10일 이내 지급하지 못할 경우, 그 기간만큼 보험금에 이자를 부리해 드립니다.
☞ 근거 : 생명보험표준약관 제28조(보험금 등의 지급)
 "
185,"보험금 청구권 소멸시효","사고로 치료를 받고 보험금을 청구하지 않았다가 나중에 보험금을 청구하자 보험사가 소멸시효가 완성되었다며 보험금 지급을 거절함. 이에 보험금을 받을 수 있는 방법이 없는지?
    소멸시효는 권리관계를 조속히 확정하여 거래의 신속을 도모하자는 취지로 규정된 것으로 소멸시효가 완성되면 청구권이 없어짐. 따라서 통상 의료비, 임시생활비, 사망보험금 등은 사고일로부터 2년이 경과하면 소멸시효가 완성되고 치료후 장해가 남은 경우 장해보험금은 장해가 확정된 날로부터 2년이 경과되면 소멸시효가 완성되므로 보험금 청구시 회사가 지급을 거부해도 법적으로 대항할 수 없으므로 사고 발생시에는 가급적이면 빠른 기간안에 보험금을 청구하셔야 합니다.
 "
186,"보험료 납입연체로 인한 실효","보험료 납입일이 매월 15일인데 지난달에 이어 이번 달에도 납입을 못했는 데 언제까지 납입을 해야 보험계약이 실효되지 않는지?
    결론부터 답하자면 이달 말일까지 연체된 보험료를 납입하여야 합니다 계약자가 제2회 이후의 보험료를 납입기일까지 납입하지 아니한 때에는 납입기일 다음날부터 납입기일이 속하는 달의 다음달 말일까 지를 납입최고기간으로 하며, 이 때까지 보험료가 납입되지 않은 경우 납입 최고기간이 끝나는 날의 다음날 계약을 해지합니다.
☞ 근거 : 생명보험표준약관 제12조(보험료의 납입연체시 납입최고와 계약의 해지)
 "
187,"보험료도 日納으로 납입할 수 있나요?","친구의 갑작스런 사망소식을 듣고 보험의 필요성을 느끼게 되어 보험설계를 받았으나 월 보험료 20여만원을 목돈으로 내기에는 부담스러워 목돈 부담이 없는 일납을 문 의한 결과 설계사가 가능하다고 하였다. 가능한건지?
    보험료 납입은 일시납, 월납, 2개월납, 3개월납, 6개월납, 연납이 가능하며, 일납은 불가능합니다. 설계사의 횡·유용사고 등의 위험성이 있는 일일수납방법은 부당행위로서 적법한 계약으로 볼 수 없습니다.
 "
188,"부산에서 사고난 차량을 서울에서 수리할 경우 견인비는","서울까지의 견인비는 인정되지 않습니다. 견인비용은 사고장소로부터 가장 가까운 수리공장까지의 견인비 만을 인정해드리며 불가능할 경우에는 보험사가 지정하는 공장까지의 견인비를 인정하여 드립니다.견인비용은 영업용 견인차량이 견인했을 경우에는 건설교통부 고시금액을 적용하고, 정비공장 소속 차량이 견인했을 경우 보험사와 정비공장간 협정요금을 적용합니다."
189,분쟁조정기관,"보험에 관한 상담 및 분쟁이 있을 때에는 먼저 해당보험회사 민원실로 연락하여 주시기 바라며, 처리결과에 이의가 있으시면 금융감독원에 민원 또는 분쟁조정을 신청하실 수 있습니다.
- 금융감독원 금융소비자보호센타
우) 150-600 서울시 영등포구 여의도동 27번지 (02) 3786-8534∼ 40
(FAX (02)3786-8548∼9)
ㅇ 부산지원 : (051)606-1700 (Fax (051)606-1755)
ㅇ 대구지원 : (053)760-4000 (Fax (053)760-4015∼6)
ㅇ 광주지원 : (062)606-1600 (Fax (062)606-1630∼1)
ㅇ 대전지원 : (042)479-5151 (Fax (042)472-7191∼2)"
190,"산업재해 판정을 받은 경우 생명보험 동일 적용 여부","선박건조회사에서 용접공으로 10년째 일하면서 반복적인 작업에 기인하여 디스크 판정을 받고 산재보험에서 장해등급을 받았는 데 생명보험회사에서는 장해급여금 지급을 거부하고 있는데 어떻게 하나요?
    생명보험약관상 재해란 우발적이고 급격한 외부의 충격에 따른 사고를 말하며, 이 요건을 충족하더라도 기질적인 요인이 있는 상태에서 경미한 외부의 충격에 의한 것이라며 재해로 보지 않습니다. 따라서 산재보험 적용여부에 관계없이 생명보험약관상의 재해요건(급격성, 우발성, 외래성)에 해당하면 보험금을 청구할 수 있으나 반복적인 업무결과나 우발적인 외래의 사고에 해당되지 않는 산재는 생명보험의 재해에 해당되지 않아 재해보험금을 청구할 수 없습니다.
 "
191,"상속인이 지정되어 있지 않을 경우 상속순위는 어떻게 되는지?","민법 제1000조에 의하여
  *제1순위 : 직계비속과 배우자(직계비속(자녀)과 배우자가 공동상속한다).
*제2순위 : 직계존속과 배우자(피상속인의 직계비속이 없을 경우 직계존속(부모만이 배우자와 공동상속한다).
*제3순위 : 형제자매(제1순위와 제2순위 해당자가 없을 경우 방계 2촌 이내의 형제·자매가 상속인이 된다.)
*제4순위 : 4촌 이내의 방계혈족(제1순위~제3순위 해당자가 없을 경우 부계와 모계를 모두 포함하여 4촌 이내의 혈족이 상속인이 된다.)
－3촌(선순위) : 백부, 숙부, 고모, 이모, 조카 등
－4촌(후순위) : 3촌의 자녀로 종·고종·외종·이종형제자매 등 ......
  상속순위는 위 순위에 따라 제1순위에 있는 사람이 상속을 받고, 제1순위가 없을시는 제2순위자 순으로 상속됩니다. 배우자가 위 순위에 따라 상속을 받을, 경우에는 제1순위 직계비속과 공동상속하며, 만일 직계비속이 없을 경우에는 단독 상속하는 것이 아니고 제2순위자인 직계존속과 공동상속합니다. 그러나 직계비속과 직계존속이 없는 경우에는 단독으로 상속하게 됩니다."
