_id,question,answer
410,자동차 "사고로 인한 영업손실 어떻게 보상되나","차량에 의해 소득세법 시행령에서 규정하는 영업장이나 시설물이 파괴되어 휴업을 하게 되었을 경우 상실된 이익을 보상받을 수 있다.
(1) 입증자료가 있는경우
 소득을 인정할 수 있는 세법에 따른 관계증빙서에 의하여 산정한 금액
(2) 입증자료가 없는 경우
 일용근로자 임금
(3) 인정기간
 원상복구에 소요되는 기간으로 한다. 그러나, 합의지연 또는 부당한 복구지연으로 연장되는 기간은 휴업기간으로 인정하지 않으며 30일을 한도로 한다."
411,"사고로 인한 해고시 보상금액","사고로 인해 불가피하게 퇴사당했을 때에 대한 보상은 어렵습니다. 이는 통상적으로 예상하기 어려웠던 손해로 불류되기 때문인데 교통사고의 보상은 입원기간에 대한 보상인 휴업손해비용 / 향후에 발생 할 수 있는 향후 치료비 / 상해(장해)급수에 따른 위자료 외의 보상은 어렵습니다.
 "
412,"자동차 사고로 인해 보지 못한 영화, 운동경기 티켓 비용 보상되나","위의 예처럼 사고로 인해서 불가피하게 퇴사당했을 때나  어렵게 결정된 직장을 놓쳤을 때, 폐업이 불가피할 때, 육아문제를 타인에게 의뢰해야 할 때, 진행 중거나 계약 직전인 프로젝트가 무효화 됐을 때, 예비 신랑, 신부가 다쳐 결혼식을 올리지 못하게 됐을 때 등등 눈에 보이지 않는 손해의 보상은 인정하지 않습니다. 그 이유는 다른 사람에게서는 통상적으로 예상하기 어려웠던 특별한 손해로 분류되기 때문입니다."
413,"자동차 사고로 파손된 옷이나 핸드폰 등의 소지품은 보상되나","의류나 소지품에 생긴 손해는 소지의 여부. 소지품 내용. 손해와 사고와의 인과관계에 대한 입증이 어려울 뿐만 아니라. 손해액 산출이 어렵기 때문에 자동차보험 약관 제22조2항4호에서 "남의 서화. 골동품. 조각물. 기타 미술품과 탑승자와 통행인의 의류나 소지품에 생긴 손해는 보상하지 않는다."라고 규정하고 있습니다.
소지품이라 함은 물건 본래의 성질이나 용도가 사람의 몸에 지니고 다니거나 손가방 등에 넣어 쉽게 휴대하고 다니면서 사용할 수 있는 물건을 의미하고 핸드폰 등의 물건은 그 성질상 통상적으로 들고 다니며 계속 사용할 때 그 효용성을 발휘할 수 있는 물건이라 할 것이므로 소지품에 해당합니다. (금융감독원 분조위97-8) 따라서. 의류와 휴대폰에 대해서는 대물배상으로는 보상되지 않습니다.
그러나 가해자는 개인적으로 타인의 재물을 파손시킨 법률상 손해배상책임은 면할 수 없습니다."
414,"자동차 사고를 당하여 폐차할 경우 보상은","차량이 대파되어 수리가 불가능한 경우, 수리비가 동일 차종의 시가보다 많이 들 경우에 보험회사는 사고일 현재의 동일한 차종의 시가를 한도로 보상합니다. 시가보다 수리비가 적지만 피해자가 수리할 의사가 없는 경우에는 차량수리비에 보험 수가를 적용하여 산정한 금액을 중고차 시세(중고차 매매조합에서 발행한 자료참조) 한도내에서 지급합니다."
415,"자동차 사고를 당한 경우 현장 보존과 목격자 확보가 꼭 필요하나","일반적으로 스프레이를 이용하여 현장을 보존해야 하는 사고는 추후 과실의 다툼이 예상되는 사고이거나 중앙선 침범 등의 사고에 한정시키는 것이 좋습니다.
왜냐하면 대부분의 사고는 차량의 충격부위나 도로 여건 등을 통해 사고형태를 유추 해석할 수 있기 때문에 별다른 현장조치가 없이도 업무처리가 가능하기 때문입니다.  "
416,"사고시 가해자 책임범위","자동차를 운전 중 운전자 잘못으로 교통사고를 내게 되면 운전자는 그 피해에 대한 보상은 물론 처벌을 받게 된다. 즉, 사고운전자는 민사상의 책임, 형사상의 책임, 행정상의 책임을 지게 된다.
민사상의 책임(자배법 제 3조, 민법 제 750조) - 손해배상의 책임
형사상의 책임(형법 제 268조) - 징역, 금고, 벌금 등의 형사처벌
행정상의 책임 - 운전면허의 취소, 정지처분 
1. 민사상 책임
민사상 책임은 자배법 제3조, 민법 제750조에 의한 책임으로서, 자동차를 운행중 남의 신체나 재물을 손상시켰을 때에는 그 손해를 보상하도록 되어 있으며, 대인배상Ⅰ·Ⅱ및 대물배상에 가입되어 있으면 보험회사에서 교통사고로 인한 통상적인 모든 손해를 기준에 따라 보상하게 되므로 사고운전자는 별도로 손해를 배상하지 않아도 된다.(음주/무면허 사고시에는 자기부담금을 부담해야 보험처리 가능함)
2. 형사상 책임
교통사고시 과실이 있는 사고운전자에게는 형법268조에 따라 형사적 책임을 지우는 것을 원칙으로 하고 있다. 그러나 교통사고는 대부분 고의사고가 아닌 과실사고인 만큼 피해자와 합의하거나 또는 피해자와 원만히 합의한 것으로 간주할 때(대인Ⅰ·Ⅱ및 대물배상에 가입한 경우)에는 “공소권없음”으로 처리되어 형사적인 처벌을 면제 받게 된다. 그러나 사망사고, 뺑소니사고와 신호위반 등 10대 중과실사고는 교통사고처리특례법의 예외 규정에 해당되어 피해자와의 합의여부와 자동차보험 가입여부에 관계없이 형사처벌을 받게 된다.
(참조)   형법268조에 따라 형사적 책임이란?
-자동차 운전자는 업무상 고도의 주의의무를 부담하고 있는데 이를 해태함으로써 사람의 생명, 신체를 침해하거나 재물을 손상한 경우에는 형사상의 처벌대상이 된다. (형법 제 268조)
3. 행정적 책임
교통사고 원인 및 결과에 따라 범칙금/벌점제에 의한 행정적 처분 및 제재를 받음.(면허정지/면허취소)  

※ 이외에, 피해자 및 그 가족에 대해 사죄의 뜻을 표해야 하는 도의적 책임이 있다.
 "
417,"자동차 사고시 경찰서 신고 무조건 하나","95년 7월부터는 사람이 다치지않고 차량 또는 물건만 파손된 경우, 도로에서 위험방지와 원활한 소통을 위하여 필요한 조치를 한 때에는 반드시 경찰서에 신고하지 않아도 됩니다."
418,"자동차 사고시 보험회사에서 무엇을 하나","콜센타에 사고접수가 되면은 사고난 해당지역을 담당하는 보상센터로 연결이 됩니다.
보상센터에 연결이 된후 보상담당직원이 배정이 되고 보상담당직원이 사고처리를 하게됩니다.
 대부분의 보험사들은 대인과 대물의 보상직원이 따로 배정이 되므로 사고난 담보사항이 어떤 것이냐에 따라서 각각의 보상직원이 사고처리를 하게 됩니다.
아직 일부의 중소형보험사와 교보자동차보험같은 곳은 대인과 대물의 보상직원이 동일한 경우도 있습니다.
 사고접수가 된후 현장출동이 필요한 경우 담당보상직원이 현장에 출동하여 과실상계를 하나  현장출동이 필요치 않은 경우에는 그 후에 과실상계 절차를 걸쳐 서로간의 과실비율만큼 보험사에서 보상책임을 지게 됩니다."
419,"자동차 사고시 폐차를 하는 기준과 이에 따른 보상은 어떻게 되나","먼저 폐차를 할 수 있는 경우는
1) 자동차가 완전 파손되어 수리가 불가능한 경우
2) 파손 자동차의 수리비가 중고자동차의 가격보다 많이 소요되는 경우
3) 피해 자동차 소유자의 희망에 의하여 폐차를 하는 경우 입니다.
보험회사의 보상은 위 내용 중 1), 2) 의 경우 사고일 현재의 동일한 자동차의 중고자동차 가격을 한도로 하여 보상을 받을 수가 있으며 피해자의 희망에 의한 3)의 경우에는 수리비에 대하여 자동차 보험수가를 적용하여 산정한 추정수리비를 지급 받을 수 있습니다."
420,"자동차 사고시 피해자 본인 치료비 납부를 해야 되나","교통사고 환자가 입원한 병원에 대하여 보험회사에서 치료비 부담할 것을 확인시켜 주는 것을 지급보증이라고 합니다. 만일 교통사고가 피해자의 100 잘못으로 인한 것이기에 보험회사에서 책임지지 않을 경우 면책일 때는 치료비 지급보증 해주지 않으며, 병원에서 입원 치료받던 피해자가 치료 끝나기 전에 보험회사를 상대로 손해배상청구소송을 시작하면 그때부터 지급보증을 중단합니다."
421,"자동차 사고에 따른 손해배상청구권의 소멸시효 기간은 언제인가","민법 제 766조(손해배상청구권의 소멸시효)에서는 불법행위로 인한 손해배상 청구권은 피해자나 그 법정대리인이 그 손해 및 가해자를 안 날로부터 3년간 행사하지 아니하고 경과하면 손해배상금을 지급받을 수 없게 되므로 유의하여야 합니다."
422,"자동차사고 접수는 언제 어떻게 하나","특별히 정해진 기간은 없으나, 가능한 빨리 늦어도 2일 이내 사고접수 하는것이 좋습니다.

접수하기 위해 피보험 차량번호, 피보험자 및 운전자의 인전사항과 연락처 및 면허번호,사고일시,장소, 사고경위, 피해상황, 피해자 인적사항, 치료병원명,피해물(차량번호 등), 소유자명, 정비공장명, 경찰서 신고여부(신고한 경찰서명)를 알려주시면 되고, 부득이하게 내용을 모두 파악하지 못한 경우에는 통보 후 2차적으로 추가 접수하셔도 됩니다.
 접수는 가급적 사고운전자가 직접 통보하거나,부득이한 경우에는 피보험자 및 대리인(가족, 및 지인 등)이 하셔도 됩니다.
   인슈넷FC은 24시간 운영되는 고객지원센타에서 전화로 접수 가능합니다."
423,"자동차사고 종결은 어떻게 이뤄지나","가피해자간에 과실비율이 확정되면 과실책임만큼 보험사에서 보상을 하게됩니다.
대물이나 자차등의 물적피해 같은 경우에는 과실비율만큼 정해진 수리비용만 지급을 하면 되므로 가피해자간에 크게 의견이 상치되는 경우는 드뭅니다.
 그러나 대인이나 자손 같은 인적피해의 경우에는 과실의 대소의 여부와 상관없이 약간의 과실만 있더라도 서로간의 발생된 실제치료비만큼은 전액 부담하도록 하고 있습니다.
실제치료비 외에 위자료나 휴업손해액 같은 합의금 산정시에 과실비율만큼 보상금액이 달라지므로 보통 인적피해의 경우 가피해자간에 의견충돌이 있는 경우가 있습니다.
 물적손해에 대하여는 차량이 입고된 공업사로 보험사가 지불보증을 하므로 수리가 완료된 후 보험사에서 공업사로 수리비가 지급이 됩니다.그리고 인적손해에 대하여는 치료를 받고있는 병원으로 보험사가 지불보증을 하므로 발생된 실제치료비는 보험사에서 병원으로 지급이 됩니다.실제치료비 외에 위자료나 휴업손해액 같은 합의금은 보험사와 개인간의 합의서 작성후 보험사가 개인에게 직접 지급을 하게 되는 것입니다.
 보험사에서 사고에 대한 보험금이 지급되어 사고가 종결이 되면 피보험자에게 종결처리결과를 알려주도록 되어있으나 보통 피보험자에게 전달이 되지 않는 경우가 있습니다.
그래서 인슈넷FC에서는 사고에 대한 종결처리결과를 보험사 전산에서 확인후 고객들에게 안내드리는 해피콜 서비스를 제공하고 있습니다."
424,"사고차 수리하는 동안 사용 가능한 렌트카 종류는","렌트카는 피해차종과 사용방법이 유사한 차종으로 대여하여야 합니다. 단, 반드시 똑같은 차종을 사용해야 하는 것은 아니며 렌트카 요금이 동일하다면 다른 차종도 사용할 수 있습니다."
425,"사고차량 수리 후에 차량시세가 하락한 경우 보상이 되는지","출고된지 2년이하의 대물피해차량이 사고로 인한 자동차의 수리비가 사고직전 차량가액의 20%를 초과하는 경우 출고후 1년이하인 자동차는 수리비용의 15%, 출고후 1년초과~2년이하인 자동차는 수리비용의 10%를 지급받으실 수 있습니다."
426,"사고차량 폐차 후 신차 구입시 차량 등록관련 비용 보상은","피해자가 새로 차를 구입할 경우(중고차 포함) 취득세, 등록세 및 교육세, 농어촌특별소비세, 면허세, 인지 및 증지대, 신차인수 운반비, 교통안전협회비 등은 보상받을 수 있습니다. (단, 세액은 사고당시의 중고차량시세를 기준으로 산출) 그러나 자동차세, 채권매입비용, 보험료 등은 보험회사에서 보상받지 못하며, 자기차량손해로 폐차하여 신차를 구입할 때는 차량등록 관련비용을 보상하지 않습니다."
427,"자동차사고 처리 어떻게 진행되나","사고가 나서 경찰에 신고가 된 경우에는 경찰이 가해자와 피해자를 구분하게 됩니다.
그 후 경찰조사를 토대로 보상직원이 과실상계를 하게 됩니다.
 경찰에 신고되지 않은 사고의 경우 보상직원이 과실상계를 하여 과실비율만큼 가피해자간에 서로 배상책임이 있게 됩니다.
 현장출동을 하여 현장조사를 하게되면 사고발생의 책임이 어느쪽에게 더 중하게 있느냐를 조사하게 됩니다.
 이것은 단순히 차량이 접촉된 부위만 보고 판단할 수는 없으며 사고전의 진행상황과 사고발생직전의 상황,그리고 사고후의 상황을 종합적으로 판단해서 결정하게 됩니다.
현장출동을 하지 않은 경우라도 당시 상황에 대하여 쌍방간의 의견을 듣고 여러가지 상황을종합해서 과실상계를 하기 때문에 꼭 현장출동을 해야만 사고처리를 공정하게 받을수 있는 것은 아니라 할 수 있습니다."
428,"자동차사고 후 렌터카 대여나 교통비 지급은 보험사마다 다른가","수리기간 동안 피보험차량과 동급 차량으로 렌터카를 이용하실 경우에는 렌터가 이용금액을 전부 보상받을 수 있지만 렌터카를 이용하지 않으신다면 렌터카 대여료의 20% 상당액만 지급받을 수 있습니다. 이러한 사항은 자동차보험약관의 대물배상기준에 기초한 것이기 때문에 보험사마다 다르지 않습니다"
429,"자동차사고로 인한 사망보험금 산출시 생활비 공제하는 이유","사망보험금으로는 장례비, 위자료, 상실수익액이 지급이 되며 상실수익액 산정 시에는 사망본인의 월평균 현실소득액(제세액공제)에서 본인의 생활비(월평균현실소득액에 생활비율을 곱한 금액)를 공제한 금액에 취업가능월수에 해당하는 라이프닛쯔계수를 곱하여 산정합니다.
자동차 보험은 실손보상이 원칙이기 때문에 사망으로 인하여 지출되지 않는 사망본인의 생활에 필요한 비용(생활비)를 상실수익액에서 공제하고 있습니다."
430,"자동차사고 후 사망시 보상금 얼마나 나오나","Ⅰ자신의 과실로 인한 사고로 사망하였을 경우 차주 및 운전자와 그의 부모, 배우자, 자녀는 보험    증권에 기재된 사망보험가입금액을 피보험자의 상속인에게 지급한다.
Ⅱ상대방의 과실로 사망하였을 경우

1. 장례비-장례에 소요되는 비용 : 300만원(과실상계함)
2. 위자료-사망자 본인 및 유가족의 위자료(연령은 사망일기준 주민등록상 만연령을 적용함)
구    분
사망자가 20세이상 ~ 60세 미만인 자
사망자가 20세 미만자, 60세이상인 자
지급액
4,500만원
4,000만원
  (1) 청구권자의 범위 - 피해자의 부모, 배우자, 자녀, 형제자매,시부모, 장인장모
  (2) 청구권자별 지급기준 (배우자는 사실혼 관계에 있는자를 포함)
청구권자 신분
배우자
부모
자녀
형제자매
시부모/장인장모
1인당
500만원
300만원
200만원
100만원
100만원
  (3)사망자 본인의 위자료는 위 표의 위자료 총액에서 위의 청구권자별 실지급 위자료의 합산액을 차감한      금액으로 하며, 위 표의 위자료 총액을 초과할 경우에는 실지급 청구권자별로 각각 균등 차감한다.
3. 상실수익액
  (1) 산식 - (월평균 현실소득액 - 생활비) * 취업가능월수에 해당하는 라이프니쯔계수
  (2) 현실소득액 - 일정기간의 총소득에서 이에 상응하는 제세액을 공제한 실제 소득액
       현실소득액의 입증이 곤란한 자는 일용근로자 임금으로 보상한다.
  (3) 생활비 - 현실소득액 * 생활비율(1/3을 일률적으로 적용)
  (4) 취업가능년한 - 60세
*56세 이상의 취업가능월수표
56세이상~59세미만
59세이상~67세미만
67세이상~76세미만
76세이상
48월
36월
24월
12월
 "
433,"자동차사고 후 상대방이 제시한 곳 말고 내가 원하는 곳에서 수리 가능한가","우선 과실상계의 권한은 보험사의 보상담당자에게만 있기 때문에, 인슈넷FC에서 과실에 대한 정확한 답변을 드리기는 어렵습니다. 하지만 님께서 말씀해 주신 정황상으로 볼 때 대부분의 과실이 상대측에 있을 가능성이 많습니다. 다만 님에게도 약간의 과실이 인정될 가능성이 있습니다.
차량의 수리는 님께서 원하시는 정비공장에서 받으실 수 있으며, 상대방이 님의 차량 수리처를 지정할 수 있는 권한은 없습니다"
434,"상속 후 보험 명의 이전하지 않은 차로 사고를 낸 경우","상속받았으나 보험명의를 이전하지 않은 차를 운행 중 사고가 났습니다.  
  상속은 모든 재산과 권리 및 의무를 포괄적으로 승계받는 것이기 때문에 양도의 경우와는 다릅니다. 즉, 보험회사와 체결한 보험계약에 따른 권리와 의무도 함께 상속받은 것이기 때문에 아버지의 사망으로 인한 상속사실만 입증하면 보험처리가 가능합니다.
그러나 갱신계약시에는 상속인의 명의로 보험계약을 할 경우에만 보험처리가 됩니다.  
   "
437,"서로 다른 차종을 동일 증권으로 묶는 것이 가능한가?","트럭이랑 크레도스 자동차보험을 가족보험으로 들어서 두개를 묶어서 보험에 가입했을 때(이게 가능하다면;;)
 장, 단점 알려주세요!
   "
438,"서행 중 살짝 부딪혔는데, 입원한다고 하는데 어떻게 하나","손해보험협회에서는 보험금을 노리고 고의·위장사고를 내는 사람들을 적발하고, 선의의 보험계약자를 보호하기 위하여 보험범죄신고 센터를 설치, 운영하고 있습니다.
귀하의 사고에 대해 피해자의 고의가 의심되신다면 손해보험협회 보험범죄신고센터(Tel.02-3702-8562/8559)로 연락하시기 바랍니다."
442,"수리기간 동안 렌트비 보상되나","사고로 인한 모든 차량의 수리기간 동안 렌트비가 보상 가능한 것은 아니지만 대물배상 지급기준에 의하여 대차료와 휴차료가 지급이 가능합니다.
1. 대차료: 비사업용 자동차(건설기계포함)가 파손 또는 오손되어 가동하지 못하는 기간 동안에                  다른 자동차를 대신 사용할 필요가 있는 경우 그에 소요되는 필요 타당한 비용.
  (1) 대차를 하는 경우
    (가) 대여자동차로 대체사용할 수 있는 차종에 대하여는 차량만을 대여하는 경우를 기준으로 한            대여자동차 요금  
    (나) 대여자동차로 대체사용할 수 없는 차종에 대하여는 보험개발원이 산정한 사업용 해당차           종(사업용 해당차종의 구분이 곤란할 때에는 사용방법이 유사한 차종으로 함.) 휴차료 일           람표 범위내에서 실임차료. 다만, 5톤 이하 밴형 화물자동차의 경우 중형 승용차급 한도로           대차 가능
  (2) 대차를 하지 아니하는 경우
    (가) 대여자동차가 있는 경우: 해당차종 대여자동차 요금의 20% 상당액
    (나) 대여자동차가 없는 경우: 사업용 해당 차종 휴차료 일람표 금액의 20% 상당액
※ 인정기간: (1) 수리가능한 경우 - 수리가 완료될 때까지의 기간으로 하되, 30일을 한도로 함
                     (2) 수리 불가능한 경우 - 10일
2. 휴차료: 사업용자동차(건설기계 포함)가 파손 또는 오손 되어 사용하지 못하는 기간동안에 발생하는                 타당한 영업손해
  (1) 입증자료가 있는 경우: 1일 영업수입에서 운행경비를 공제한 금액에 휴차기간을 곱한 금액
  (2) 입증자료가 없는 경우: 보험개발원이 산정한 사업용 해당 차종 휴차료 일람표 금액에 휴차기간을        곱한 금액
※ 인정기간: (1) 수리가 가능한 경우
                      (가) 수리가 완료될 때까지의 기간으로 하되, 30일을 한도로 함.
                      (나) 자동차운수사업법 시행규칙 제15조 1항 규정에 의하여 면허를 받은 자가 부상으로                             자동차의 수리가 완료된 후에도 자동차를 운행할 수 없는 경우에는 사고일로부터                             30일을 초과하지 않는 범위내에서 운행하지 못한 기간으로 함.
                    (2) 수리 불가능한 경우: 10일"
443,"수리비가 시가보다 높은데도 수리할 경우 보상은","폐차를 방지하기 위해 2000. 8월부터 중고차량 가격의 120% 한도내에서 수리비를 보상해 드립니다. 엔진, 미션 및 보디 어셈블리는 감가율 적용 대상 부품이므로, 출고된지 1년 이상 경과된 차량의 동 부품을 교환할 때는 사용기간에 따른 감가차액을 피해자 본인이 부담하셔야 합니다. 이는 새 부품을 교환함으로써 차량의 가치가 사고시점보다 오히려 증가하기 때문입니다."
444,"승낙전 보험사고 보장여부","보험설계사의 권유로 보험청약서를 작성하고 제1회 보험료를 납입하였는데 보험청약을 한지 3일만에 교통사고를 당하였습니다. 보험금 청구를 하니 회사에서는 승낙 거부후 기납입보험료를 반환하였는 데 정당한 것인지?
    보험회사는 제1회 보험료를 받고 청약을 승낙하기 전에 보험금 지급사유가 발생하였을 때에도 책임을 집니다. 따라서 이 경우, 회사는 보험금을 지급하여야 합니다.(단, 계약전 알릴의무위반의 경우는 제 외) ☞ 근거 : 생명보험표준약관 제9조(제1회 보험료 및 회사의 책임개시일)
 "
445,"승용차요일제 해당일에 운행하다 사고나면 보상처리 어떻게 되나","승용차요일제 특약을 가입할 경우, 요일제에 해당하는 날에 운행을 하다가 사고가 발생하면 자기신체손해와 자기차량손해는 보상이 되지 않습니다. 하지만, 대인배상과 대물배상은 정상적으로 보상이 됩니다. 이는, 승용차요일제 특약의 할인이 자기신체손해와 자기차량손해에 대해서만 적용(2.7%할인)되기 때문입니다.
승용차요일제에 해당하는 날이 법정공휴일인 경우에는 운행 중 사고가 나도 자기신체손해와 자기차량손해를 포함하여 모두 보상을 받을 수 있습니다. 또한 승용차요일제는 서울시에서만 시행되는 제도이기 때문에 서울 이외의 지역에서 사고가 난 경우에는 적용되지 않습니다"
446,"신차가 사고나서 수리 가능하나 신차로 교환할 수 있나","차량이 출고된지 얼마되지 않았다 하더라도 수리가 가능한 경우에는 새차로 교환해주지 않으며 수리비용이 차량가액을 초과 하거나 수리가 불가능한 경우에 한해 약정에 따라 사고당시 차량가액 전부를 지급합니다."
448,"안전벨트 미착용시 보상금액 줄어드나","피보험자가 사고당시 운전석과 뒷좌석에 탑승중 안전벨트를 착용하지 아니한 경우에는 사고가 나면 중상을 입게 될 뿐만 아니라 심한 경우 사망에 이르기까지 한다. 따라서 자기신체사고에서 지급 받을 수 있는 보험금에??/FONT> 앞좌석20% / 뒷좌석 10%에 상당하는 금액을 공제하여 지급한다.
자동차상해 담보는 과실상계를 하지 않는다."
451,"앞 차가 사고의 충격으로 밀리면서 뒷 차와 부딪힌 경우는","도로를 운행하는 모든 차량은 앞차와의 충분한 안전거리를 확보하여 만약의 사태에 대비할 수 있도록 안전하게 운전하여야 할 의무는 있습니다. 그러나, 위와 같은 경우에는 앞차와 충분한 안전거리를 유지하고 있었음에도 불구하고 돌발적인 사고가 발생한 경우이므로 뒷 차에게는 배상책임이 없습니다."
453,"어떠한 경우 긴급출동서비스를 받을 수 있나","긴급출동 서비스
보험사에서 운영하고 있는 긴급출동 서비스는 기본적으로 1. 비상급유 2. 타이어 교체 3. 긴급견인 4. 구난 5. 밧데리충전 6. 잠금해제 등으로 구분되어 지며 여기에 각 보험사 마다 서비스가 확충된 상품이 있습니다.  
1. 비상급유 서비스 : 피보험자동차의 운행중 연료의 완전소진으로 운행이 불가능할 경우 1일당 1회에                             한하여 3리터를 한도로 비상급유를 하여 드립니다. 단, 3L 이상은 피보험자가                             그 실비용을 부담합니다.  
2. 타이어 교체 : 피보험 자동차가 타이어의 파손으로 인하여 운행이 불가능한 경우 각 피보험자동차가                        보유하고 있는 예비타이어로 교체해드리는 서비스 입니다.
3. 긴급견인 : 차량고장이나 사고 등의 이유로 차량의 운행이 불가능 할 때, 1일 1회에 한하여 10km                    범위 내에서 가까운 정비공장까지 견인하여 드립니다.  (10KM 이상 견인시 1KM 당                    2,000원의 추가요금이 발생이 되며, 만약 인슈넷FC 고객님이시라면 적립된 마일리지                    한도내에서 24시간에 1회를 기준으로 최대 50KM까지 무료견인 확대서비스를                    받으실 수 있습니다.)
4. 구난 : 피보험자동차가 돌의 이탈, 장애물 등의 충격으로 인하여 피보험자동차의 자력운행이 불가능              할 경우 피보험자동차를 구난하여 드립니다. 단 별동의 구난장비 없이 구난형 특수 자동차로              구난이 가능한 경우에 한하며, 별도의 구난장비가 필요한 경우나 작업시간이 30분을 초과           된 경우에는 추가비용이 추가됩니다.
5. 밧데리 충전 : 피보험자동차가 타이어의 파손으로 인하여 운행이 불가능한 경우 임시적으로 배터리를                       충전하여 드립니다. 단, 임시적인 조치 이외에 소요되는 비용은 피보험자가 부담합니다.
6. 잠금해제: 피보험자동차의 열쇠 분실등으로  인하여 피보험자동차의 운전석의 잠금장치를 해제할 수                  없는 경우 잠금장치를 해제하여 드립니다. 단, 외제차량 및 잠금장치해제가 불가능한                  일부차량의 경우에는 이 서비스를 제공하지 않으며 잠금장치의 해제를 위하여 부득이 파손된                  부분의 원상복구를 위해 소요된 비용은 피보험자가 부담합니다.
      ** 위의 서비스 이외에 각 보험사별로 응급조치 부분( 부동액보충, 엔진오일 보충 등)           에 대한 서비스가 제공될 수 있으니 서비스 이용시에 확인해 보십시오.**
      ** 고속도로와 같은 곳에서는 안전 상의 이유로 현장에서 조치가 불가하기 때문에           견인서비스 이용후 조치가 가능합니다.**    
        "
455,"어떠한 경우 교통사고 형사합의가 필요한가","통상적으로 10대중과실 등에 의한 교통사고를 낸 운전자는 형사적 처벌을 받아야 하는데, 이때 가해자는 형사처벌을 가볍게 받고자 하는 목적으로 피해자측과 별도의 형사합의를 하는 수가 많다. 그러나 형사합의는 꼭 해야 하는 것은 아니며, 법률적 효력을 갖는 것도 아니다. 다만 피해자가 가해자의 처벌을 원치 않으면 사법기관에서 가해자에게 벌을 주는데 있어 형사합의를 하지 않은 가해자에 비해 정상을 참작하여 형사처벌이 가벼워지는 효과가 있을 뿐이다."
456,"어린이의 교통사고로 인한 피해 보상은","교통사고가 발생하면 사고당사자 각각에 대하여 사고피해액에 대해 본인의 과실비율에 해당하는 손해배상금을 부담하게 됩니다. 그러나 12세 미만의 어린아이 일 경우에는 일반인보다 사고위험 인식이나 자기보호능력이 불충분하므로 피해자의 과실이 적어질 수 있습니다. 구체적인 과실비율은 각종 판례 및 도로교통법등을 기준으로 한 「과실비율 인정기준」에 의거하여 적용하며, 도로교통법의 준수여부, 사고현자의 도로상황, 사고시간 등 여러 가지 사고환경에 따라 그 적용율이 달라질 수 있습니다.
사고로 인한 부상보험금으로는 자동차손해배상보장법에 따른 위자료(상해등급(1∼14급)별로 차등지급(200만원∼15만원)), 치료비, 휴업손해액, 기타손해배상금(통원치료시 통원일수당 8천원)이 있으며, 단, 피해자가 학생이나 유아등 소득이 없는 경우에는 소득의 감소가 발생하지 않으므로 휴업손해액이 인정되지 않습니다.그러나 종합보험의 경우 과실상계후 금액이 치료비에 미달하는 경우라도 치료비는 전액 보상하고 있습니다. 또한 합의당시 예상할 수 없었고 교통사고와의 인과관계가 있는 후유증이 발생하면 추가적인 보상이 가능하며 추후에 후유장해가 발생하여 병원으로부터 후유장해판정을 받게되면 추가로 후유장해에 대한 보상금이 지급됨을 알려드립니다."
460,"영업용 택시기사 근무시간 외 운전 중 뺑소니사고 보상되나","자동차손해배상보장법 제28조제1항의 규정에 의하면 산업재해보상보험법에 의하여 배상 또는 보상을 받는 경우 보상받는 금액의 범위안에서 보장사업으로 보상받을 수 없으나, 위와같은 경우에는 근무시간 외에 개인차량을 운전하다 사고를 당했으므로 산업재해보상을 받을 수 없어 보장사업으로 보상받을 수 있습니다."
462,"외국에서 치료를 받을 수 있나","현행 자동차보험 약관규정에는 외국에서 치료를 받는 경우에는 국내 의료기관에서의 치료에 소요되는 비용 상당액을 지급한다고 규정되어 있습니다. 다만, 외국에서 치료를 받는 이유가 국내 의료기관에서 치료가 불가능한 경우라면 그에 소요되는 타당한 비용을 지급함을 규정하고 있습니다."
